SMMPr_1,SMMPr_2,SMMPr_3,HiOs_1,HiOs_2,HiOs_3,SMM_1,SMM_2,SMM_3,Salt_1,Salt_2,Salt_3
BSU20210,6.8553,7.2044,7.4611,7.3498,7.4689,7.3964,7.3886,7.1803,7.1512,7.4837,7.3064,7.3953
BSU20220,6.9155,7.3663,7.5025,7.5342,7.5173,7.4859,7.47,7.1703,7.2631,7.7291,7.5727,7.5742
BSU20230,7.0356,7.3553,7.4902,7.4974,7.5761,7.5205,7.5819,7.3714,7.4996,7.48,7.4781,7.4652
BSU20240,7.0815,7.4152,7.5661,7.7004,7.6705,7.567,7.8065,7.4387,7.6972,7.5238,7.4744,7.5488
BSU20250,7.1009,7.3831,7.6269,7.4434,7.4711,7.4551,7.704,7.4432,7.4185,7.4563,7.4586,7.4201
BSU20260,8.4551,8.4268,8.6143,8.0605,7.7268,8.0348,8.5931,8.461,8.7115,8.2942,8.346,8.2346
BSU20270,8.6289,8.7687,9.1084,8.1694,8.0289,8.3466,8.8695,8.9101,8.951,8.541,8.6376,8.6496
BSU20280,8.8467,8.9285,9.3536,8.3884,8.0815,8.3084,9.1687,8.938,9.0735,8.5242,8.7401,8.6326
BSU20290,9.1394,9.1339,9.6263,8.6151,8.1903,8.3526,9.487,9.2642,9.219,8.7327,8.9391,8.8887
BSU20300,8.9774,9.0491,9.6198,8.4625,8.1996,8.3258,9.3558,9.2159,9.2441,8.8057,8.9781,8.7928
BSU20310,9.4484,9.4933,9.9581,8.8919,8.4044,8.6768,9.9021,9.7806,9.7106,8.7583,8.6019,8.6347
BSU20320,9.7303,9.6497,10.1354,9.1705,8.4551,8.7035,10.2053,9.9322,10.0037,8.7726,8.7995,8.7056
BSU20330,7.8728,8.0606,8.408,7.8694,7.8084,7.8626,8.0378,7.9753,7.8998,7.6094,7.4561,7.4099
BSU20340,7.5998,7.8001,8.0378,8.0853,8.0632,8.1131,8.0056,7.8381,7.8657,7.9507,7.8424,7.9175
BSU20350,7.1477,7.3984,7.6017,7.6642,7.6375,7.6513,7.6507,7.424,7.422,7.5997,7.4076,7.5574
BSU20360,7.2926,7.5304,7.7941,7.8877,7.7965,7.7634,7.8459,7.6089,7.6616,7.6803,7.5931,7.6975
BSU20370,7.5848,7.8253,8.0409,8.042,7.8848,7.9857,8.0331,7.8557,7.8544,8.0716,7.9225,8.0273
BSU20380,7.3235,7.571,7.9202,7.7767,7.7975,7.744,7.916,7.6341,7.6396,7.8022,7.731,7.7567
BSU20390,7.7083,8.0116,8.3688,8.2072,7.9436,8.0367,8.1962,7.9862,8.1257,8.1949,8.1092,8.1002
new_2185422_2185503_c,7.8051,8.0597,8.3652,8.3684,7.955,8.2684,8.2937,8.1592,8.1959,8.2145,8.3439,8.1878
BSU20400,8.2462,8.4285,8.9192,8.6326,8.2604,8.2991,8.6839,8.3853,8.5644,8.7044,8.5721,8.5884
BSU20410,8.616,8.8385,9.3973,9.0513,8.6996,8.7864,9.0434,8.9045,9.1262,9.2871,9.1313,9.2879
BSU20420,15.4658,15.4881,16.1245,14.6534,14.2335,14.595,15.5845,15.2561,15.4784,16.2145,15.7844,15.518
BSU20430,10.133,10.2345,10.2975,10.3303,10.0311,10.3494,9.9976,10.0583,10.0343,9.7787,9.9274,9.8724
BSU20440,11.2608,11.2374,11.6182,11.9588,11.5651,11.8679,11.4311,11.5488,11.2104,11.4733,11.3764,11.1641
BSU20450,8.0381,8.0963,8.2466,8.2619,8.1737,8.0936,8.0818,7.8911,7.8669,9.203,9.4207,9.2178
BSU20460,7.6795,7.8758,8.0366,8.0107,7.7787,7.9308,8.0036,7.7977,7.874,7.913,7.8338,7.9076
new_2190663_2191625,10.2874,10.2572,10.2016,10.3907,10.2524,10.214,10.13,10.3672,10.8501,11.2263,11.1767,11.2988
new_2190786_2190883_c,7.1246,7.894,7.793,7.9986,8.2617,7.8576,7.9021,8.1351,7.8623,8.214,8.0265,7.7256
BSU20470,6.8,7.1505,7.2948,7.3466,8.1854,7.7166,7.4971,7.6427,7.2855,7.6634,7.4272,7.4826
BSU20480,7.0177,7.4274,7.4517,7.5133,7.6326,7.6732,7.5503,7.4176,7.396,7.5671,7.4643,7.5722
new_2191556_2193247_c,7.1466,7.3264,7.4967,7.585,7.7539,7.6832,7.5834,7.3893,7.4068,7.4167,7.3281,7.4277
BSU20500,7.7889,8.1008,8.155,7.8929,7.9663,7.9571,7.8045,7.6406,7.6474,8.3119,8.2902,8.4517
BSU20510,7.2775,7.5225,7.632,7.8013,7.7908,7.7758,7.6622,7.5705,7.4789,7.5098,7.3321,7.5392
new_2193662_2194052_c,7.6643,7.9246,7.9978,8.4203,8.0785,8.3548,7.95,7.9258,7.8392,7.827,7.7717,7.8327
BSU20520,7.1451,7.4225,7.4838,7.4924,7.7635,7.7184,7.4874,7.2091,7.1495,7.5425,7.4123,7.4005
BSU20530,7.7896,7.97,8.1822,8.4993,8.22,8.3872,8.1216,8.0487,7.9298,7.9077,7.826,7.8977
BSU20540,7.581,7.8716,8.1971,8.3989,8.0998,8.1269,8.0278,7.7771,7.817,7.8056,7.641,7.8145
BSU20550,7.4884,7.8099,7.9459,8.3039,7.9898,8.0893,7.9686,7.7934,7.7626,7.7066,7.6001,7.69
new_2195060_2195563_c,7.1618,7.4351,7.4104,7.8957,8.0161,7.9405,7.6627,7.5159,7.345,7.5497,7.4027,7.4418
BSU20560,11.9039,11.7132,12.2176,11.999,12.0801,12.1057,11.574,11.5148,11.5323,10.4006,10.4532,10.6814
BSU20570,7.211,7.4762,7.7542,8.0082,7.9158,7.8703,7.715,7.5974,7.5094,7.5271,7.4592,7.5507
BSU20580,10.1355,11.7289,11.1472,9.3421,9.4235,9.4016,9.0319,9.1054,9.0055,8.3189,8.2835,8.3349
BSU20590,8.1848,8.2838,8.4729,8.9854,8.7637,8.8429,8.3501,8.2713,8.1913,8.0752,7.8523,8.019
BSU20600,8.1675,8.2432,8.4771,8.7979,8.5356,8.7726,8.4508,8.3747,8.2672,8.1763,8.0373,8.1166
BSU20610,7.9725,8.1654,8.3629,8.6197,8.3783,8.416,8.1837,8.0949,8.0299,7.9211,7.7528,7.9246
new_2197860_2198069_c,8.2037,8.2905,8.4042,8.8019,8.5392,8.4583,8.3733,8.1797,8.1023,8.0402,7.9416,8.0557
BSU20620,8.4525,8.3532,8.6451,8.9608,8.6573,8.6387,8.4756,8.4582,8.3762,8.1409,8.0358,8.2171
BSU20630,8.1613,8.1817,8.47,8.4796,8.3218,8.3785,8.2003,8.0425,7.9898,7.9161,7.9206,7.9259
new_2198766_2198847_c,8.5586,8.7054,8.6881,9.1355,8.8855,9.1607,8.7813,8.77,8.7778,8.3637,8.2074,8.4311
BSU20640,8.2273,8.3317,8.6204,8.7468,8.5362,8.5071,8.3976,8.2592,8.2746,8.1191,7.9049,8.0473
BSU20650,8.2078,8.449,8.8268,8.9431,8.6294,8.5641,8.6423,8.4115,8.3116,8.1364,8.033,8.1074
BSU20660,8.2071,8.6051,8.8532,8.9591,8.6757,8.8913,8.726,8.553,8.5515,8.2536,7.9975,8.2596
BSU20670,7.9748,8.1564,8.3865,8.4726,8.3044,8.3079,8.2813,8.056,7.9908,7.7897,7.4938,7.7264
BSU20680,7.9752,8.2063,8.4385,8.5807,8.2655,8.3756,8.4063,8.1077,8.0885,7.7878,7.5016,7.7638
BSU20690,7.8016,8.0975,8.3479,8.5176,8.2439,8.316,8.1026,8.073,8.0234,7.7162,7.4972,7.662
BSU20700,7.7808,8.0772,8.2297,8.3537,8.1837,8.1319,8.1048,7.9487,7.8825,7.6338,7.3998,7.5905
BSU20710,7.8876,8.0327,8.2409,8.3681,8.1818,8.2639,8.0541,8.0405,7.896,7.6914,7.5132,7.5859
BSU20720,7.9689,8.212,8.3439,8.5065,8.2396,8.3593,8.2655,8.1114,8.0076,7.7108,7.5287,7.6257
BSU20730,7.547,7.8349,8.0494,8.2117,8.0401,7.9571,8.0364,7.7539,7.8024,7.5185,7.2964,7.391
BSU20740,7.6848,7.9727,8.1858,8.3471,8.0707,8.2614,8.1219,8.0665,8.0096,7.6089,7.4724,7.5119
new_2202717_2202804_c,7.9288,8.3986,8.5894,8.4804,8.1657,8.338,8.2683,8.3061,8.4495,8.0457,7.9761,7.8891
BSU20750,8.7994,9.1013,9.3764,9.5334,9.024,9.1379,9.1828,9.1588,9.2837,8.468,8.1221,8.2937
new_2203000_2203110_c,8.749,9.4508,10.0086,8.8007,8.8177,9.0683,9.4657,9.3679,10.068,8.7187,8.3673,8.6642
BSU20760,10.993,10.7679,11.3483,10.378,10.1119,10.2726,11.252,11.5396,11.7865,9.7239,9.6385,9.5276
BSU20770,11.3523,11.3654,11.8287,10.6975,10.367,10.6333,11.8612,11.8098,11.9615,10.0514,9.9046,10.0179
new_2203597_2203983_c,12.4972,12.627,12.9095,11.1958,11.0471,11.1397,12.6189,12.6686,12.5165,10.8084,10.562,10.3419
BSU20780,9.3668,9.3403,9.4944,9.6046,10.0565,9.9973,9.6225,10.0061,10.1973,9.8899,9.7945,9.7327
new_2203985_2204049_c,13.0252,12.9314,13.5016,11.8579,11.4342,11.8356,12.9559,12.9494,12.7071,10.9767,10.7028,10.6676
BSU20790,12.5637,12.6822,13.0905,12.7488,12.4694,12.6946,12.7665,12.7114,12.7229,12.0138,11.8699,12.1058
BSU20800,12.5872,12.5754,12.8228,12.718,12.3493,12.5344,12.6047,12.6728,12.6206,11.7915,11.5597,11.9397
BSU20810,12.08,11.9095,12.2784,11.7866,11.3405,11.6421,11.8872,11.8323,11.8015,10.8783,10.6157,11.0213
BSU20820,12.0007,11.6942,12.0543,11.1869,11.0191,11.0681,11.6318,11.6556,11.5023,10.4068,10.0392,10.3537
BSU20830,11.7172,11.5486,12.1058,11.2062,10.8582,10.9964,11.7475,11.72,11.5611,10.4341,10.0361,10.3536
BSU20840,12.6292,12.5561,13.0422,11.6128,11.0144,11.2801,12.675,12.6916,12.5398,11.3883,10.9816,11.3039
new_2208373_2208745,9.8651,9.7052,9.9257,10.7711,10.7826,10.6095,9.9517,10.2513,10.2408,9.2787,9.3361,9.0203
new_2208648_2208779_c,7.6082,7.8919,7.9875,8.4245,8.3699,8.6685,7.9327,8.0951,7.7401,8.2023,7.9622,7.7432
new_2208781_2208854_c,14.2872,14.6835,14.9816,14.6772,14.4305,14.528,14.8408,15.0055,14.5943,14.7982,14.6385,14.6937
BSU20850,14.0732,14.4827,14.7755,14.1754,13.9184,13.9926,14.2667,14.2536,14.2142,14.4398,14.0628,13.7252
BSU20860,10.3718,10.5201,11.2553,10.5987,10.3415,10.4196,10.5022,10.4428,10.62,10.2156,10.1497,10.2027
new_2210204_2210330_c,9.5343,10.3094,10.5793,9.5023,9.5715,9.5681,10.2138,10.1924,10.7228,9.7973,9.9726,9.7428
BSU20870,11.0593,11.2347,11.543,11.1256,10.8924,11.0253,11.4791,11.4715,11.4236,10.4356,10.3781,10.5446
BSU20880,12.2792,12.4401,12.8153,12.1899,11.8118,12.0976,12.5123,12.593,12.5178,11.5764,11.5175,11.7045
BSU20890,12.0054,12.2691,12.5383,12.063,11.5841,11.8437,12.4154,12.2266,12.1034,11.32,11.2485,11.4792
BSU20900,11.629,11.3659,11.6189,11.5627,10.9547,11.0932,11.9051,11.75,11.7111,10.8653,10.5633,10.8952
BSU20910,11.744,11.695,11.7451,11.7468,11.2781,11.4111,12.0477,11.8936,11.743,10.9982,10.8392,11.0123
BSU20920,11.7747,11.4423,11.7349,11.7968,11.289,11.6374,12.1867,12.1763,12.2037,11.0657,11.0098,11.2763
new_2212521_2213082_c,11.3162,11.2425,11.5383,11.3935,11.3436,11.4278,11.3461,11.4569,11.4944,10.83,10.7473,10.9981
BSU20928,11.1502,11.0297,11.2886,12.3899,12.0075,12.1095,11.9031,11.7983,11.7879,10.8155,10.4401,10.7219
new_2212747_2212847,10.6211,10.6395,10.8788,11.7303,11.5403,11.5188,11.2897,11.137,11.4271,10.2543,10.3443,10.4352
BSU20929,10.1219,10.0045,10.2867,11.3107,11.259,11.1811,10.6443,10.5949,10.767,9.8243,9.8299,9.7692
new_2213079_2214861,8.9712,8.9695,9.0906,10.0243,10.6387,10.1675,9.3406,9.7473,9.68,8.9507,8.9582,8.911
BSU20930,11.3682,11.2835,11.9297,11.6154,11.4392,11.5365,11.6881,11.6396,11.69,11.1123,10.8804,11.0955
BSU20940,12.5099,12.6279,12.9485,12.7033,12.3513,12.7435,12.8423,12.8817,12.7256,12.035,11.9079,12.2035
new_2214865_2214961_c,12.8321,12.7526,13.1589,13.0661,12.4172,13.0378,13.0908,13.2213,12.9749,12.3754,12.1523,12.358
BSU20950,8.7844,8.842,9.0187,8.7356,8.5805,8.7913,8.7965,8.7055,8.6001,8.4917,8.2236,8.4519
new_2215272_2215459_c,11.3369,11.2154,11.6702,11.7518,11.7036,11.7061,11.1052,11.0878,11.152,10.8786,10.6936,11.0111
BSU20960,11.272,11.3925,11.6202,11.8668,11.5047,11.7091,11.1476,11.1222,11.1366,11.0402,10.8673,11.1467
new_2216815_2217132_c,8.4707,8.8266,9.2993,8.3831,8.0477,8.1991,8.2636,8.1017,8.1187,8.3962,7.7668,8.0252
BSU20970,8.7135,9.0845,9.7023,8.5867,8.4317,8.3237,8.5888,8.2481,8.2773,8.5967,7.9336,8.0742
new_2217691_2217966_c,7.6901,7.6814,7.6304,7.5449,7.6075,7.8575,7.7932,7.6033,7.6169,8.0824,7.9182,7.8963
BSU20980,7.1102,7.4786,7.734,7.2962,7.5927,7.4684,7.5576,7.4149,7.4073,7.4216,7.3007,7.3552
BSU20990,12.3882,12.3296,12.9644,12.7671,12.5143,12.4664,12.5171,12.6113,12.4683,12.1356,11.8505,11.8761
BSU20999,10.9929,10.9502,11.8426,10.745,10.6609,10.7917,11.2444,10.9228,11.2545,10.875,10.7515,10.6904
BSU21000,9.223,9.6758,10.2668,8.7466,8.9842,8.9393,8.9262,9.1783,9.1962,8.8145,8.6244,8.3393
BSU21010,13.0959,12.9627,13.4082,10.9839,10.3488,10.5862,13.564,13.4412,13.5678,11.2557,10.9841,11.2294
new_2220947_2221060_c,13.7241,13.3758,13.497,11.9005,11.031,11.6567,13.858,14.2367,14.1443,12.0823,11.8823,11.9869
BSU21020,12.8369,12.4295,12.9044,10.83,10.3323,10.8012,13.292,13.2332,13.3456,11.2667,11.139,11.3124
new_2221639_2221791,10.0668,10.6893,10.0099,10.847,10.6683,10.8863,10.0819,10.5662,10.7672,10.6391,10.5255,10.6477
new_2221793_2222297,10.6651,10.3979,10.0214,12.1875,12.0388,11.8493,10.8619,10.8727,11.2538,11.1151,10.9898,10.8682
BSU21030,7.2828,7.4753,7.6212,7.5079,7.6311,7.475,7.7697,7.5289,8.2209,7.8421,8.091,7.884
BSU21040,6.8053,7.1828,7.3739,7.1448,7.3759,7.2625,7.3161,7.0815,7.1566,7.2171,7.1269,7.0888
new_2225094_2225336,6.8985,7.2492,7.4495,7.3229,7.2562,7.4223,7.6149,7.3279,7.606,7.3613,7.4574,7.3781
BSU21050,7.5533,7.7192,7.9444,7.9885,7.8721,7.7373,8.2877,7.909,8.3313,8.1678,8.2844,8.0955
new_2225616_2225829,7.9106,8.0112,8.0081,8.3096,8.3829,8.2871,8.9467,8.5351,8.9792,8.8254,8.9969,8.6959
new_2225995_2226059,6.6746,7.1735,7.363,7.1519,7.5286,7.2846,7.229,7.0414,6.9509,7.3718,7.3261,7.4307
new_2226061_2227296,7.0104,7.3037,7.4299,7.755,7.8497,7.644,7.7966,7.4206,7.5755,7.6464,7.8045,7.6706
BSU21060,7.1315,7.4917,7.6452,8.0047,8.0509,8.0211,7.9427,7.6981,7.8839,7.8446,7.9721,7.7984
BSU21070,7.2467,7.42,7.5811,7.8526,7.9121,7.7811,7.9745,7.6608,7.8988,7.7398,7.973,7.7713
new_2228723_2229384,7.3583,7.7105,7.7106,7.9684,8.7411,8.3516,8.4103,8.0927,8.2931,8.3336,8.5856,8.1795
BSU21080,9.9565,9.964,10.4563,10.2356,10.0534,10.2089,10.2195,10.1263,10.251,10.6035,10.6124,10.4593
BSU21090,7.4391,7.5405,7.7958,8.1233,7.997,7.7661,8.1646,7.8814,8.158,7.8145,8.0754,7.886
BSU21100,6.7974,7.1289,7.2685,7.4135,7.4925,7.4244,7.2923,7.1192,7.1186,7.2783,7.1945,7.2147
BSU21110,6.78,7.1205,7.2722,7.4145,7.4707,7.373,7.3276,7.0992,7.123,7.5705,7.5994,7.5175
BSU21120,7.362,7.5959,7.7637,8.1745,8.1179,8.0155,7.9663,7.6873,7.7999,7.8221,7.8279,7.8184
BSU21130,8.0482,8.1305,8.4731,9.1494,8.8411,8.8442,8.6479,8.355,8.7707,8.3059,8.4062,8.3047
BSU21140,7.9828,8.1706,8.5776,9.3213,8.9583,9.0797,8.7636,8.451,8.8174,8.1728,8.5344,8.388
BSU21150,7.84,8.0232,8.2692,9.2032,8.7989,8.7995,8.3711,8.0658,8.439,8.1356,8.2347,8.1287
BSU21160,7.7929,7.9173,8.1977,9.2442,8.7489,8.731,8.3341,8.0739,8.4136,8.0757,8.2326,8.1216
BSU21170,7.5195,7.7391,7.879,8.7042,8.5341,8.5155,8.2242,7.9158,8.1842,7.9011,8.1365,7.9342
BSU21180,7.551,7.5888,7.893,8.5058,8.3375,8.3059,8.2059,7.852,8.1729,7.9118,7.9969,7.9357
BSU21190,7.3815,7.5348,7.8473,8.501,8.3017,8.2836,8.1591,7.8611,8.0656,7.9133,8.0475,7.912
BSU21200,7.644,7.7003,7.9723,8.7932,8.5145,8.4875,8.2551,8.0161,8.2778,8.0422,8.1896,8.0495
BSU21210,7.5661,7.6713,7.9774,8.9188,8.6079,8.5545,8.3749,8.0969,8.4195,8.0587,8.2745,8.1038
BSU21220,7.437,7.6441,7.8799,8.6086,8.2431,8.2805,8.1883,7.8449,8.1712,7.9714,8.1672,7.9596
BSU21229,7.2359,7.4978,7.7471,8.55,8.3191,8.1944,8.0255,7.6556,8.1105,7.8192,7.9362,7.8433
BSU21230,7.1505,7.2809,7.5759,8.3881,8.0852,8.0724,7.8325,7.6001,7.8983,7.6876,8.0232,7.8481
BSU21240,6.9562,7.2794,7.4779,7.9315,7.8529,7.692,7.7086,7.347,7.6394,7.587,7.8399,7.7292
BSU21250,6.919,7.2122,7.4483,7.7022,7.7124,7.5957,7.5883,7.2916,7.4134,7.5628,7.583,7.522
BSU21260,7.3102,7.571,7.7239,8.1812,8.0612,8.0822,7.9799,7.6963,7.8667,7.85,7.9274,7.8266
BSU21270,7.3332,7.5786,7.8244,8.2179,8.0772,8.1788,7.9937,7.8353,7.9044,7.9142,7.9668,7.8764
BSU21280,7.4513,7.7939,7.9908,8.1624,8.0588,8.0179,8.0893,7.8514,7.9247,7.8897,7.9164,7.8315
BSU21290,7.2914,7.5913,7.7545,7.9892,7.8596,7.8413,7.9277,7.6448,7.7157,7.6566,7.5873,7.6002
BSU21300,7.1356,7.327,7.5726,7.6999,7.8407,7.589,7.6416,7.3931,7.5471,7.6472,7.5745,7.5101
new_2245307_2246150_c,7.8508,7.8056,7.9288,8.2075,8.3898,8.1283,7.7479,7.72,7.6639,8.415,8.3125,8.4408
new_2246149_2246571,7.2656,7.4281,7.5589,8.0372,8.4504,7.9955,7.8043,7.6027,7.7091,7.9013,7.864,7.6612
BSU21310,8.48,8.3892,8.4572,9.1141,9.0975,8.9861,8.2012,8.0386,8.1636,9.2015,9.0822,9.3393
BSU21330,12.2611,12.2873,12.7354,9.8316,9.2186,9.4634,12.7052,12.6375,12.6038,11.3443,11.3329,11.5658
BSU21340,12.6406,12.5069,12.8179,11.9839,11.7168,11.7675,12.7501,12.735,12.8751,11.8654,11.7355,11.8701
BSU21350,7.4912,7.7435,7.9774,7.9473,7.9688,7.9386,7.6898,7.538,7.4489,8.405,8.1829,8.4309
BSU21360,6.9543,7.2584,7.371,7.74,7.6761,7.6498,7.4853,7.2362,7.2463,7.5393,7.4236,7.399
BSU21370,7.8689,7.941,8.1868,8.4181,8.3077,8.3614,8.2897,8.1636,8.188,8.1648,8.0908,8.168
BSU21380,6.6317,7.0971,7.2844,7.4315,7.5283,7.4603,7.328,7.0073,7.0712,7.2904,7.2006,7.2419
BSU21390,6.6711,7.0463,7.2051,7.4253,7.5309,7.4654,7.2478,7.0209,7.027,7.1615,7.1248,7.1511
new_2262268_2262436,6.7299,7.1735,7.2698,7.8341,7.86,7.7065,7.3808,7.1761,7.2116,7.5435,7.2977,7.2474
BSU21400,6.6132,7.0567,7.1888,7.5359,7.6497,7.5636,7.305,7.0395,7.0681,7.1583,7.1195,7.0617
new_2263262_2263488,6.683,7.103,7.2862,7.8779,7.8908,7.7639,7.2851,7.148,7.2006,7.3381,7.2641,7.2836
BSU21410,6.5267,6.9881,7.1126,7.3063,7.4431,7.3464,7.1849,6.9635,6.91,7.0626,7.0197,6.9881
new_2264353_2265142_c,9.5138,9.5482,9.8904,9.859,9.5127,10.0348,9.2656,9.2559,9.0933,7.9331,7.8596,7.9172
BSU21420,6.6832,7.0863,7.2539,7.4058,7.8624,7.6669,7.2987,7.1484,7.0898,7.2655,7.2041,7.1999
BSU21430,7.4683,7.7754,7.9246,8.2152,8.4789,8.3666,7.8172,7.8824,7.8524,7.5993,7.5108,7.4672
new_2265144_2265224_c,13.8543,14.062,14.8141,13.2471,12.9775,13.6664,13.5849,13.7051,13.5222,10.001,10.0594,10.4587
BSU21440,13.878,14.1814,14.7127,13.1377,12.8653,13.7083,13.4477,13.6668,13.5168,9.9991,10.1189,10.284
BSU21450,14.4225,14.6853,15.2096,13.2128,12.8831,13.5444,14.0186,14.0126,13.7205,9.883,9.8522,10.2719
BSU21460,14.4908,14.9299,15.2045,13.246,12.8282,13.6625,14.0091,14.0734,13.8421,9.0624,8.8141,9.5025
BSU21470,14.8941,14.9901,15.4343,13.684,13.2793,14.1805,14.3646,14.3902,14.035,9.7982,9.7378,10.3672
BSU21480,15.8335,15.8282,16.03,15.6698,15.5614,15.4621,15.6729,15.5822,15.4132,14.6679,14.3565,14.9093
BSU21490,15.915,16.2731,16.4486,15.6481,15.4002,15.6536,15.7276,15.7309,15.6602,16.3285,16.3026,16.3472
BSU21500,7.6208,7.6405,7.9104,8.6125,8.3398,8.6107,7.7996,7.5363,7.5708,7.6985,7.6125,7.6787
BSU21520,11.1301,11.3005,11.244,10.9442,10.6061,10.8023,9.633,9.6259,9.6635,9.5924,9.5655,9.591
BSU21530,15.0437,15.1883,15.7525,12.4881,11.982,12.3806,15.4019,15.3914,15.46,13.7245,13.6533,13.52
BSU21540,15.0405,15.163,15.7302,12.3963,11.8293,12.1845,15.3776,15.2767,15.3867,13.5495,13.4773,13.5155
new_2273515_2273748,15.201,15.7177,15.7643,15.0748,15.0482,15.285,15.0633,15.4888,14.9255,14.5744,14.2128,14.0893
new_2273724_2273988_c,12.4025,12.337,12.8477,12.5469,12.757,12.7147,12.2472,12.5206,12.5056,11.8431,11.9738,11.991
new_2273801_2274302,9.493,9.1995,9.1643,9.4415,9.8033,9.5999,9.6788,9.7356,9.8568,9.7832,9.7903,9.7928
BSU21550,12.8086,12.9507,13.2038,12.5706,12.3663,12.5668,12.588,12.6453,12.3391,11.9566,12.0061,12.1111
BSU21560,12.4437,12.7187,12.9984,12.2534,12.0239,12.2775,12.3178,12.3925,12.2566,11.658,11.5109,11.8403
BSU21570,12.5817,12.8192,13.0543,12.3695,12.012,12.241,12.4169,12.2465,12.2142,11.7102,11.4358,11.8563
BSU21580,12.0172,11.9772,12.2841,11.7763,11.279,11.5274,11.689,11.7763,11.5343,11.3343,10.9642,11.3234
new_2278079_2278601_c,13.1782,13.3254,13.6704,13.2187,13.1182,13.6019,13.2618,13.4981,13.392,11.3646,11.4344,11.6397
BSU21598,7.8745,8.1636,8.0101,8.6668,10.6925,10.0099,9.1079,9.698,8.7027,8.6522,8.4856,8.2309
BSU21599,6.7488,7.202,7.2993,7.2655,8.2167,7.7628,7.4869,7.3783,7.1767,7.7258,7.8467,7.8577
BSU21600,13.6945,14.0425,14.2935,13.9582,13.4821,13.9081,14.0507,14.1037,14.0813,12.0118,11.9735,12.0354
BSU21610,11.7974,11.769,12.0681,9.4001,9.01,9.0166,11.5915,11.3923,11.1858,9.1055,8.8292,9.0139
BSU21620,12.5269,12.7953,13.1372,10.0489,9.4686,9.818,12.3377,12.31,12.0762,9.7088,9.6081,9.9514
new_2281501_2281666,12.5522,12.9804,13.2672,12.8083,12.2836,12.7466,12.6437,12.7763,12.7092,12.3798,12.3137,12.5104
BSU21630,11.6288,11.9761,12.4876,11.895,11.5252,11.9495,11.7944,11.7286,11.6557,11.2252,11.1722,11.2925
new_2282285_2283135_c,10.0184,9.8822,10.1255,11.0372,10.8613,10.9284,10.4929,10.2758,10.3292,9.815,9.7965,9.7515
new_2282486_2282578,10.8076,10.9461,11.3347,11.4298,11.0876,11.7003,10.84,11.0351,11.0054,10.1771,10.4239,10.5997
BSU21640,10.1872,9.8828,10.2291,11.0249,10.8048,10.765,10.623,10.4947,10.591,9.7041,9.5745,9.713
new_2283652_2283755_c,10.3177,10.0567,10.2492,11.2531,11.0304,11.3507,10.5158,10.7709,10.9267,9.9705,10.1058,10.0904
BSU21650,10.9632,10.9784,11.0246,10.3783,9.9413,10.1789,11.2105,11.1076,11.0886,9.5598,9.3592,9.4133
BSU21660,10.9132,11.0239,11.1608,10.922,10.5947,10.8866,10.9655,10.9615,10.7924,10.8784,10.5214,10.7257
BSU21670,10.8978,11.0001,11.5501,10.5895,10.5286,10.7058,10.6452,10.6706,10.5368,10.6526,10.2458,10.6306
BSU21680,11.8858,12.0377,12.1056,12.709,12.4024,12.4419,11.7779,11.7242,11.6306,12.8685,12.8659,12.7939
BSU21690,12.1286,12.3959,12.3287,13.0335,12.7363,12.834,12.0185,12.0451,12.1005,13.2307,13.2937,13.2815
new_2288083_2288193,13.1687,13.0673,13.5482,13.5927,13.1236,13.3962,13.4657,13.3807,13.6157,12.6622,12.798,12.8599
BSU21700,12.7643,12.4853,13.1274,13.1645,12.8876,12.8586,12.9541,12.9515,13.0112,12.2026,11.9599,12.1326
new_2288652_2289883,8.4813,8.3164,8.3283,8.5757,8.6548,8.7481,8.5501,8.5221,8.7832,8.3459,8.0606,8.0054
BSU21710,8.6213,8.5706,8.6498,9.6395,9.3376,9.6711,8.5804,8.517,8.5239,8.3099,8.1132,8.2386
BSU21720,12.4293,12.8186,12.6727,14.0216,13.8499,13.8878,12.4991,12.3147,12.4505,12.1539,11.9433,12.339
BSU21730,12.1317,11.9463,12.2895,13.3615,13.2173,13.2374,12.138,11.9353,12.2385,11.6521,11.6486,11.883
BSU21740,12.653,12.4051,12.6808,13.8293,13.4541,13.766,12.641,12.7447,12.6339,12.0572,12.1006,12.3934
BSU21750,12.0025,11.8846,12.0362,12.6697,12.3883,12.3812,11.5857,11.45,11.5502,11.0238,10.8087,11.0416
new_2292285_2292400_c,11.3423,11.4316,11.541,12.3194,12.0903,12.1071,11.2089,11.3647,11.4539,10.5722,10.3811,10.6765
BSU21760,12.9844,12.938,13.1258,13.5917,13.5677,13.7051,12.8206,13.0756,13.0762,12.3435,11.9919,11.9022
BSU21770,13.1851,13.112,13.2842,14.2296,14.0255,14.1322,13.4713,13.5741,13.5067,12.7019,12.4734,12.5927
BSU21780,10.3972,10.2988,10.5056,11.521,11.1928,11.33,10.7137,10.6255,10.8285,11.3065,11.0237,11.1817
BSU21790,9.4492,9.578,9.7355,10.5522,10.6963,10.5689,9.8494,9.7705,9.7964,10.322,10.2204,10.2323
new_2295944_2297045,7.2038,7.4481,7.5095,7.9954,8.9122,8.2072,7.6729,7.6595,7.3573,7.9376,7.7755,7.6315
