SMMPr_1,SMMPr_2,SMMPr_3,HiTm_1,HiTm_2,HiTm_3,BMM_1,BMM_2,BMM_3,Heat_1,Heat_2,Heat_3
BSU37570,8.4519,8.5138,8.559,8.7751,8.9839,8.6608,9.2063,8.9972,8.8516,9.5946,9.3122,9.037
BSU37580,8.8929,9.057,9.0397,8.7742,9.1934,9.1487,9.625,9.422,9.345,9.6823,9.3892,9.4275
BSU37590,11.2722,11.2142,11.3131,11.6732,11.7233,11.7744,12.3197,12.002,12.2673,12.8027,12.6042,12.4315
BSU37600,11.4994,11.3052,11.5365,10.9529,11.8719,11.9199,12.683,12.4025,12.5993,13.099,12.8844,12.531
new_3860876_3860997_c,10.1187,9.6922,9.8189,9.6684,10.9702,10.8092,11.4742,11.0563,10.8483,12.1957,11.8524,11.8115
BSU37610,10.5902,10.3239,10.5717,8.8142,11.599,11.7763,11.7947,11.4832,11.5255,12.5252,12.4546,11.9257
new_3861223_3861307_c,10.6543,10.129,10.4915,8.2263,11.7734,12.0151,11.8658,11.7227,11.6356,12.6405,12.4454,11.9568
BSU37620,9.7303,9.6791,9.0677,10.6994,9.5563,10.2932,7.2681,7.2766,7.4776,7.9535,7.402,7.8305
new_3862327_3866553,11.9408,12.0553,12.4983,7.5019,7.2347,7.4194,8.8483,8.5826,8.8342,7.8635,7.4399,7.8249
BSU37630,7.153,7.3101,7.4603,7.9726,8.1275,8.0531,8.1259,8.2117,8.1747,8.6477,8.43,8.32
BSU37640,10.3231,10.2267,10.3542,10.5152,11.3916,11.3612,11.5245,11.3412,11.5372,12.58,12.5203,11.9436
BSU37650,9.4609,9.5748,9.6078,9.7703,10.6298,10.5833,10.3134,10.1639,10.2261,11.7565,11.7437,11.3648
BSU37660,12.223,12.3294,12.3316,12.0805,12.3911,12.1953,13.3439,13.1485,13.4352,13.5647,13.162,12.8292
BSU37670,11.8134,12.345,12.4555,12.2501,11.7037,11.7388,11.3388,11.1072,11.5548,12.6056,12.5121,12.1582
BSU37680,13.0793,13.1708,13.2457,12.1632,12.3932,12.8362,12.1769,12.0952,12.0444,12.9041,12.8328,12.4551
BSU37690,11.3974,11.3915,11.4152,11.6281,11.3345,11.2662,10.9543,10.715,10.4634,11.7806,11.8484,11.3394
BSU37700,11.8638,11.7894,11.8116,11.7898,11.6278,11.6011,11.3137,11.2537,10.8989,12.0034,12.0293,11.6564
BSU37710,12.1869,12.1841,12.2348,12.2493,11.8518,11.9609,11.5473,11.3905,11.0958,12.3548,12.3514,12.0361
BSU37720,12.2366,12.1848,12.2906,11.7648,11.7373,11.9297,11.6666,11.5062,11.118,12.452,12.576,12.2964
BSU37730,12.1636,12.2072,12.1275,11.7117,11.6221,12.0117,11.6279,11.2834,11.0659,12.4101,12.4277,12.0865
BSU37740,12.3769,12.3381,12.2193,11.3024,11.4885,12.2092,11.581,11.382,11.2322,12.8521,12.6222,12.4982
new_3873771_3874382,7.3714,7.6117,7.8605,9.8648,8.162,8.612,8.0482,7.9468,9.2401,10.3751,10.1319,10.5681
BSU37750,6.9271,7.2762,7.4143,7.5918,7.6235,7.7516,6.7595,6.8222,7.0197,8.0862,7.7816,8.0774
BSU37760,8.6217,8.7264,8.8594,9.9983,10.1609,10.8609,7.5356,7.4383,7.5785,8.1017,7.7905,7.9472
BSU37770,8.2178,8.454,8.645,8.6664,8.3288,8.6632,7.6356,7.4921,7.6344,7.9714,7.7913,7.9765
BSU37780,9.1743,9.1826,9.4796,10.0582,10.21,10.07,8.5866,8.2764,8.2371,8.9481,8.7665,8.6398
new_3880559_3880739_c,9.284,9.6933,9.849,8.3414,8.4628,8.0008,8.8578,8.6184,8.8868,9.4583,9.0914,9.1694
BSU37790,9.1336,9.2839,9.4939,8.1037,8.2271,7.6771,8.7374,8.3818,8.2597,8.7435,8.6737,8.4684
new_3882015_3882097_c,9.1342,9.5645,9.9064,8.1835,8.1839,7.9742,8.9893,8.5598,8.6834,9.4888,8.9493,9.145
BSU37800,12.6995,12.7492,13.274,10.7444,11.3248,11.5679,12.6536,12.3475,12.852,12.7279,12.4202,12.261
new_3882656_3882766_c,13.6002,13.5704,13.5933,10.5117,11.5889,11.8976,13.4557,13.108,13.2205,13.0806,12.8817,12.6026
BSU37810,10.1085,9.9325,10.1647,9.2161,9.0078,9.1123,8.3329,8.1439,8.3268,9.336,9.1706,9.0243
BSU37820,10.1541,9.9255,10.1921,9.196,9.2013,9.0806,8.7982,8.4176,8.6387,9.8537,9.5764,9.4306
BSU37830,9.9396,9.822,10.0315,8.7986,8.9943,8.8918,8.5588,8.4521,8.5259,9.7251,9.5048,9.3814
BSU37840,9.9043,9.7798,10.1741,8.7401,8.9827,8.967,8.9127,8.7746,8.8443,9.6625,9.513,9.4349
BSU37850,9.5998,9.6575,9.923,8.309,8.1028,8.0842,7.6017,7.485,7.708,8.6376,8.487,8.589
BSU37860,9.2163,9.2751,9.7282,8.0091,8.0154,7.9268,7.5443,7.4342,7.6576,8.5021,8.2565,8.4225
BSU37870,9.2867,9.3133,9.618,7.9199,7.876,7.8259,7.3599,7.2414,7.5598,8.451,8.153,8.4023
BSU37880,9.282,9.2909,9.6012,7.7448,7.6813,7.7587,7.4106,7.3484,7.5389,7.9454,7.6831,7.8955
BSU37890,9.0194,9.1066,9.5147,7.5623,7.4579,7.4962,7.2139,7.2419,7.3704,7.8698,7.4216,7.8718
BSU37900,9.3032,9.2545,9.6617,7.4118,7.2132,7.3274,6.974,6.9765,7.2227,7.5106,7.0685,7.5201
BSU37910,9.4576,9.5313,9.9253,7.3809,7.1609,7.3354,6.9506,6.9685,7.2434,7.5389,6.9779,7.5423
new_3893312_3893440,13.3094,12.9189,12.4702,7.3747,6.8915,7.2289,7.315,7.295,7.279,7.5414,7.3461,7.6289
BSU37920,12.8995,12.4557,12.018,7.4911,6.9677,7.3324,7.2932,7.1769,7.2764,7.6802,7.3989,7.6447
BSU37930,10.0363,10.378,10.5697,10.6959,11.0981,10.7079,10.4554,10.1662,11.001,11.8965,11.6588,11.2863
BSU37940,10.2897,10.4877,10.6002,11.0034,11.0253,10.54,10.8796,10.6701,11.5366,12.3648,12.1477,11.7695
BSU37950,11.1865,11.5066,11.4374,11.0864,12.0739,11.6431,11.8138,11.6406,12.4214,13.5634,13.2973,12.9615
BSU37960,8.5777,8.5676,8.4065,8.4475,8.398,8.9195,9.3845,9.3313,9.942,9.919,9.776,9.5214
BSU37970,10.6469,10.5659,10.6419,11.6055,11.6945,11.4345,11.394,11.221,11.3197,12.5512,12.5581,12.0821
BSU37980,10.8654,10.9069,11.0183,11.2987,11.9124,11.891,11.679,11.6478,11.5625,12.4962,12.042,11.7679
BSU37990,8.8544,8.9399,8.9534,8.9881,9.6168,9.5709,9.3789,9.2784,9.2607,10.7962,10.6382,10.3948
BSU38000,10.1714,9.9305,9.9569,9.4357,10.6991,11.0803,9.9634,10.054,10.0221,11.5171,11.2676,11.0784
BSU38018,11.9278,11.5549,11.4859,10.0091,12.1048,12.4269,11.5644,11.3949,11.4305,12.6639,12.4897,11.7263
BSU38020,11.2665,11.3186,11.2548,10.8164,12.2688,12.3838,12.2904,12.1565,12.4437,13.4157,13.2047,12.8098
BSU38030,9.7416,9.7156,9.8545,10.2671,10.8334,11.2577,9.5791,9.3434,9.7566,10.6724,10.4373,10.1078
new_3902136_3902209_c,9.0644,9.2413,9.6783,10.6482,9.8154,8.9683,7.9568,7.8609,8.0228,9.6426,9.5079,9.4635
BSU38040,8.8914,9.2415,9.3831,9.6596,9.9547,9.0696,8.0663,7.847,7.8076,9.3978,9.3171,9
BSU38050,8.5739,9.0001,9.1277,9.607,9.8104,8.7308,7.9331,7.7232,7.7664,9.3478,9.1611,8.7569
new_3905066_3905130_c,8.1321,8.631,9.6392,9.8793,9.9667,9.3937,7.55,7.5674,7.9255,8.5004,8.6579,8.5711
BSU38060,7.0016,9.7198,10.5235,11.422,11.9202,9.0437,7.5496,7.6123,7.4632,8.0025,7.5131,7.7412
new_3906104_3907171,7.0056,7.6444,7.8581,10.9064,10.0642,7.8199,7.1175,7.2499,7.6059,7.874,7.5329,7.9755
BSU38070,12.3022,12.2917,11.836,9.5632,10.2516,11.1921,10.957,10.7423,11.545,12.1434,11.7693,11.5748
BSU38080,12.1189,12.1636,11.2953,8.876,8.0402,8.1005,8.9957,8.5436,8.9181,8.3334,7.934,8.0879
new_3907315_3907453_c,12.4269,12.5659,12.2611,8.4592,7.783,7.9254,9.2733,8.9643,10.0405,8.2704,8.0077,8.1685
BSU38090,12.5018,12.3467,12.1174,12.3497,10.938,11.715,9.4533,9.1586,9.1545,9.1901,9.0673,8.8986
BSU38100,8.8173,8.9494,8.9962,8.9527,8.5921,8.6492,8.4922,8.3518,8.4481,10.0109,10.027,9.5843
new_3911304_3911465_c,8.6307,8.786,8.8543,8.8391,8.5295,8.5962,8.1326,7.9906,8.3926,9.7703,9.7242,9.8012
BSU38110,11.1041,11.6824,11.5461,11.4338,11.0376,10.9743,10.8635,10.6537,10.7455,12.6201,12.6982,12.4523
BSU38120,11.5522,11.5752,11.9399,11.5321,12.2073,12.1652,11.9185,11.7509,12.1236,13.5877,13.3458,13.2263
new_3913514_3913645_c,11.1402,10.8935,11.2088,9.8182,11.746,11.9831,10.6743,10.5427,11.0953,13.6075,13.3843,13.3897
new_3913898_3914008,11.5278,11.1431,10.9415,9.7526,9.6988,10.4336,10.3302,10.431,11.0424,11.6581,11.1218,11.3077
BSU38130,11.3715,10.796,10.7258,9.5345,9.673,9.9735,9.7772,9.7837,10.2281,10.8142,10.536,10.3299
BSU38140,14.2772,14.6875,14.9886,14.8789,14.4704,14.7467,14.8143,14.6757,15.0063,15.229,14.8813,14.9403
BSU38150,14.4635,14.9741,15.2918,15.1957,14.9349,15.2676,14.9274,14.9644,15.2679,15.3376,15.1228,15.1972
BSU38160,15.0046,15.5954,15.7073,15.6694,15.4761,15.4939,15.4562,15.4743,15.5752,15.7603,15.3574,15.3383
BSU38170,14.6557,15.2984,15.7092,15.3918,15.2601,15.3807,15.3985,15.2708,15.6051,15.8057,15.4668,15.3976
new_3918262_3918330_c,15.08,15.7428,14.1737,14.4611,15.8054,15.6098,15.2539,15.2413,15.485,15.6576,15.2449,15.3163
new_3918332_3918517_c,13.0636,13.032,13.3945,13.1435,13.9297,13.8926,14.8003,15.005,15.574,15.7461,15.4008,15.7302
new_3918519_3918628_c,12.4709,12.0941,12.0945,10.0721,12.4692,12.2483,13.7638,13.8254,15.1103,15.256,14.9873,15.0116
BSU38180,8.9162,9.0011,8.9236,15.0957,10.2016,9.8946,9.5488,9.8214,12.1618,13.4473,13.5676,12.8736
BSU38190,10.8102,10.8096,10.8666,11.2279,10.8921,10.593,10.2321,9.9984,10.2435,11.7127,11.7756,11.4828
BSU38200,11.2356,11.234,11.2164,12.2408,11.0693,11.0528,11.0962,10.9245,11.176,11.98,11.9975,11.7007
BSU38210,11.3117,11.2112,11.3957,10.2818,10.6034,10.804,11.182,11.0649,11.2895,11.8373,11.2772,11.3297
BSU38220,9.6275,9.5009,9.7493,8.5073,9.7287,9.8823,10.3651,10.2339,10.4562,10.9436,10.6174,10.5954
new_3923131_3923318,11.6181,11.7802,11.8216,10.1233,12.1213,12.1657,11.2677,11.2127,11.1928,11.6154,11.4144,11.2674
BSU38229,11.1267,11.1417,11.5757,9.7097,11.6296,11.7295,10.7466,10.5659,10.7875,11.3756,10.9711,10.8518
new_3923478_3923862,10.2417,10.3529,10.5226,8.6739,10.5215,10.7273,9.9466,9.739,10.0086,10.9029,10.4287,10.5492
BSU38230,9.546,9.5257,9.5275,8.0596,9.4622,9.4114,8.9366,9.1716,8.7516,9.6523,9.3055,9.2984
BSU38240,7.4091,7.6349,7.6062,7.7412,7.5184,7.3756,6.704,6.7193,6.9616,7.304,6.8491,7.3632
BSU38250,9.0271,9.1867,9.2654,8.1192,8.4623,8.4723,10.5719,10.2208,10.4728,9.6413,9.303,9.1984
new_3926400_3926681_c,9.3438,9.5025,9.403,8.2115,9.0893,9.0541,11.0378,10.7735,11.0022,10.6952,10.0505,9.2485
BSU38260,11.7888,12.119,12.1701,11.8553,12.0706,12.0152,13.2428,12.809,12.7268,12.27,12.1402,11.4459
BSU38270,11.5632,11.8187,12.0934,11.4361,11.0686,11.4805,13.3254,12.9114,13.0637,11.0202,10.7567,10.6437
BSU38280,10.4847,10.6041,10.986,10.1465,10.1784,10.5975,12.454,12.0683,12.124,10.2797,9.9808,9.7266
BSU38290,10.1565,10.2261,10.5033,10.6812,10.7289,10.6018,10.369,10.1175,10.0506,10.8676,10.7014,10.3134
BSU38300,10.2777,10.3562,10.5389,10.5682,10.6946,10.5477,10.554,10.22,10.2839,11.005,10.9003,10.5347
BSU38310,10.8192,10.9024,10.8343,10.0542,10.5706,10.3908,11.0939,10.7808,10.6718,11.2045,11.0494,10.6365
BSU38320,9.7096,11.0324,11.4626,9.9786,11.059,10.661,10.7488,10.7742,10.6464,10.5203,10.0381,10.0949
BSU38330,8.3167,9.0666,9.4659,9.0781,9.0341,8.6688,8.7804,8.8795,8.8734,9.1298,8.8556,8.71
BSU38340,10.23,10.2816,10.1843,9.9401,10.6399,10.7557,10.612,10.507,10.8879,11.5604,11.4257,11.1629
BSU38350,9.9324,9.8212,10.1534,10.3117,10.3164,10.7687,10.0618,9.8563,10.4249,10.9965,10.8951,10.5465
BSU38360,10.6379,10.5494,10.6142,9.3422,10.3931,10.55,10.9921,10.685,10.8041,11.0234,10.6241,10.4251
BSU38370,11.8563,11.9154,11.7691,11.1029,12.2888,12.6606,12.1651,12.0003,12.0562,13.0833,12.9808,12.1754
BSU38380,8.7076,8.936,9.0793,7.9641,8.507,8.4877,8.5395,8.3265,8.489,8.8891,8.5143,8.7098
BSU38390,7.205,7.4792,7.5676,7.499,7.5146,7.5224,7.4196,7.2071,7.5046,7.8996,7.5395,7.776
BSU38400,12.4744,12.3951,12.5943,11.6294,12.8308,12.9438,13.7932,13.5119,13.14,13.6926,13.707,13.2233
BSU38410,9.0382,8.8771,9.1661,8.6778,8.923,8.9898,9.0698,8.8629,9.0714,9.5153,9.0521,9.1248
new_3943322_3944525_c,6.8606,7.1672,7.2118,7.4717,7.0956,7.3597,6.9601,6.9666,7.5172,8.4258,8.075,8.497
BSU38420,9.1668,8.9595,9.1581,9.393,9.2041,9.3056,8.632,8.4651,8.8956,9.003,8.7319,8.785
BSU38430,10.0865,10.2255,10.2317,15.1657,11.9246,12.2538,10.9612,11.1803,13.2337,16.0104,15.7137,15.6933
BSU38440,7.2937,7.3457,7.3208,7.2961,7.0927,7.204,6.9238,6.9665,7.1251,7.1832,6.9579,7.5945
BSU38450,10.5924,10.5206,10.4012,9.6138,10.5295,11.4373,10.3873,10.1196,10.2921,11.4833,11.2607,11.0239
BSU_misc_RNA_59,9.7944,9.7926,9.7951,9.159,9.7793,10.7046,9.5782,9.3633,9.6089,10.5695,10.5118,10.1668
BSU38460,8.2364,8.5192,8.5583,8.9773,9.0193,9.3442,8.2658,8.1543,8.3035,9.8121,9.6538,9.4703
BSU38470,8.1167,8.3013,8.1121,8.7753,7.9931,8.6213,7.0456,7.1033,7.2738,7.7692,7.2961,7.743
BSU38480,10.7024,11.0258,11.2642,11.0518,10.903,10.7571,9.5843,9.4814,9.8862,12.0765,11.8241,11.9338
BSU38490,10.9458,10.8714,10.9646,11.1245,11.5976,11.2087,11.715,11.517,11.3239,12.0551,11.8039,11.178
new_3951662_3951749_c,11.3203,11.009,11.3028,9.9418,11.7566,11.5777,12.1516,11.9418,11.8199,12.2201,11.9513,11.4597
new_3951938_3952042,8.8819,8.5866,8.6173,7.7957,8.378,8.707,10.0191,10.1071,10.3169,10.507,10.0514,10.5382
BSU38499,14.6872,14.5935,14.8696,11.6668,13.6274,13.7735,14.3932,14.4454,14.4628,14.5779,14.3997,14.4846
BSU38500,14.241,14.2895,14.4478,13.4513,13.5691,13.3545,14.1357,14.029,13.8752,13.9886,13.9151,13.5749
BSU38510,14.516,14.5186,14.7967,13.5299,13.5859,13.345,14.4205,14.3041,14.3464,14.4066,14.173,14.1636
BSU38520,14.5145,14.6749,14.8225,13.7504,13.5994,13.3868,14.3258,14.2489,14.2091,14.095,13.8515,13.8907
BSU38530,14.4938,14.4309,14.6353,13.6053,13.4021,13.0559,14.2499,14.1551,14.0797,14.1083,13.8589,13.6016
new_3956402_3956491,14.2754,14.3395,14.5831,13.6573,13.4398,13.2942,14.1297,14.042,14.0882,14.1481,13.6346,13.6624
BSU38540,14.1866,14.0502,14.2685,13.5043,13.3649,13.1575,14.1284,14.0375,14.0236,14.0436,13.6937,13.3454
new_3957252_3958479_c,6.7181,7.0726,7.0902,7.6845,7.4683,7.3454,6.667,6.8238,7.2315,7.269,6.8871,7.373
BSU38550,13.6737,13.5026,13.5282,13.4645,13.6499,14.2495,14.5678,14.588,14.1911,14.4603,14.3648,14.0074
BSU38560,8.292,8.5535,8.5416,8.2418,8.2054,7.8757,7.2439,7.1913,7.2702,7.8502,7.545,7.714
BSU38570,8.2626,8.6659,8.5817,8.2579,8.1903,7.6748,7.04,7.0302,7.2476,7.5856,7.2759,7.5834
BSU38580,8.1966,8.4891,8.4478,8.1462,8.0026,7.5082,7.0064,6.9222,7.1754,7.5645,7.2628,7.5128
BSU38590,8.4241,8.6421,8.8632,8.9065,8.0625,7.6146,7.3701,7.4453,7.5842,7.7576,7.4277,7.7476
BSU38600,9.9251,10.0443,10.0657,10.3121,10.3787,10.8535,10.2731,10.0929,10.2691,11.0873,10.8404,10.6552
BSU38610,9.0032,8.9894,8.6191,12.5461,9.7117,9.964,9.3236,9.4151,10.8353,12.438,12.6929,11.4832
BSU38620,8.8165,8.8547,8.7563,10.8868,9.254,9.4421,9.3299,9.1418,9.7347,11.0679,11.2925,10.6333
BSU38630,9.2727,9.1168,8.6955,10.6815,8.7927,8.8773,8.9009,8.7797,10.6738,12.1345,12.0804,11.7054
new_3965134_3966683_c,6.6511,7.0038,7.0527,7.4534,7.1216,7.1755,6.5756,6.6841,7.1236,7.453,6.962,7.4636
new_3966685_3966776_c,8.8354,9.0605,9.3557,10.452,10.161,10.2008,7.4975,7.5315,7.6112,8.6021,8.4804,8.5767
BSU38640,8.0051,8.1848,8.2252,8.0337,8.0137,7.6952,8.333,8.192,8.2413,8.5549,8.2616,8.2887
new_3966778_3967943_c,10.1697,10.2838,10.26,12.0648,11.7752,11.9638,8.9212,8.6761,8.842,9.7325,9.699,9.4734
BSU38650,9.913,10.2275,10.1622,11.9681,11.7656,11.8452,8.8664,8.6699,8.7611,9.7596,9.6853,9.5461
BSU38660,10.6882,10.8211,10.9253,12.5898,12.5167,12.6186,9.7518,9.4889,9.6006,10.5044,10.5315,10.3434
BSU38670,10.7707,10.7036,11.1091,12.6042,12.5839,12.6543,9.7277,9.5307,9.6575,10.426,10.5547,10.2777
BSU38680,10.7651,10.8553,11.0996,12.7102,12.7499,13.0328,9.7501,9.6026,9.7298,10.603,10.4532,10.3124
BSU38690,10.5345,10.7406,10.8828,12.4024,12.2717,12.6093,9.5397,9.5138,9.7944,10.7023,10.6123,10.7849
BSU38700,10.5111,10.5572,10.8775,12.2268,12.2976,12.4694,9.4297,9.1734,9.499,10.5505,10.4441,10.4383
BSU38710,8.6975,8.7013,8.7682,7.3567,6.951,7.3265,10.1134,9.8393,11.4153,9.0912,8.1745,8.4599
new_3971340_3971882_c,7.9089,8.2229,8.3056,8.0852,8.3195,8.2926,8.0788,7.9931,8.1519,9.1529,9.1164,9.0761
BSU38720,8.2171,8.2546,8.242,9.673,8.9278,9.0738,8.3688,8.1937,8.9424,11.6143,11.3644,11.1273
BSU38730,7.3283,7.5632,7.4724,8.4392,7.7506,11.4707,7.3182,7.2831,7.4788,8.2296,8.0647,8.0794
BSU38740,7.8059,7.7972,7.7695,9.7441,7.8017,10.6865,7.5452,7.3831,7.6852,8.53,8.3156,8.2999
BSU38750,7.6815,7.7655,8.0008,11.7998,9.1297,9.7632,7.3431,7.2872,7.4552,8.0292,7.9688,7.9337
BSU38760,6.6568,9.45,10.8417,13.0999,12.6671,9.1294,7.0764,7.0786,7.2772,7.7304,7.3422,7.7982
new_3979198_3979406_c,8.3567,14.0259,14.4688,13.1631,14.9247,13.0925,10.1998,10.5046,9.9141,10.4841,10.4805,10.8612
new_3979408_3979516_c,9.0325,11.626,12.0844,9.6532,11.2517,9.7287,9.1087,9.0999,9.2611,10.4852,10.3677,10.7557
BSU38770,9.9923,10.0301,10.2624,11.164,10.9561,10.3951,9.4124,9.2378,9.2681,11.0851,10.7094,10.4001
new_3980704_3983186_c,8.2549,8.1674,8.4345,7.548,7.7933,7.7608,9.0675,8.748,8.7655,8.1959,7.9214,8.1412
BSU38780,9.9898,10.1003,10.2869,9.8829,10.0128,10.0358,10.333,10.2743,11.0625,10.9408,10.5559,10.2615
BSU38790,10.3776,10.901,10.8777,9.3128,9.268,9.2842,9.2996,9.2098,9.7387,9.3034,9.1246,8.8739
new_3983174_3984118,9.3732,9.6646,9.7005,8.1496,8.225,8.0879,8.0138,7.9711,8.667,8.4296,7.9579,8.182
BSU38800,9.8103,9.5378,9.6829,7.7329,9.0642,8.7881,10.8705,10.5672,10.3453,10.0276,9.698,9.5336
BSU38810,10.5635,10.7407,11.1384,10.9591,10.9237,10.1415,9.251,8.7967,8.7844,10.6237,10.5791,10.0833
new_3985282_3985350_c,9.8311,10.2541,10.4014,9.4001,9.7769,9.4963,9.5583,9.3498,9.4742,10.5586,10.3956,10.3485
BSU38820,9.819,10.1287,10.3133,9.1231,9.8048,9.6396,9.6921,9.3918,9.6228,10.6172,10.3649,10.222
BSU38830,7.6876,7.804,7.8191,9.6558,7.8737,8.1119,7.9321,7.8078,9.3367,11.3988,11.6407,11.3308
BSU38840,8.59,8.6047,8.9625,9.0091,8.9202,9.1071,10.753,10.519,10.5746,11.1835,10.91,10.8577
BSU_misc_RNA_60,12.5539,12.1966,12.2028,11.0035,12.6973,13.4235,13.5549,13.4522,13.2881,13.141,12.8685,12.5282
new_3988981_3989722_c,8.3866,8.7235,8.2142,7.7582,8.0666,8.0696,7.3561,7.414,7.7293,8.2449,7.6333,7.9532
new_3989098_3989183,13.7504,13.0409,13.2607,8.8676,12.0247,13.0316,14.2593,14.048,13.9294,13.9062,13.1693,13.3015
BSU38850,15.0589,14.9713,15.6711,12.0677,13.3244,13.7056,15.6151,15.4918,15.5428,15.4355,15.0897,15.0597
new_3989908_3990230,7.2707,7.2683,7.3972,7.6681,7.4856,7.3833,9.8677,9.6567,10.2685,11.0237,10.6312,10.2761
BSU38860,12.7504,12.7353,12.804,12.52,12.5945,12.6592,13.0554,12.7571,12.5381,12.9349,12.7156,12.3374
BSU38870,6.8856,7.2311,7.4108,8.1622,7.5187,7.6213,7.4359,7.457,7.8301,9.0151,9.0336,9.3583
BSU38880,8.767,8.7726,8.8082,8.4444,9.0695,9.3383,10.1326,9.8922,9.8772,9.9035,9.6857,9.5118
new_3991968_3992056_c,7.5277,8.012,8.0963,7.773,7.6506,7.8495,7.8736,7.6372,7.466,7.791,7.3606,7.8017
BSU38890,9.5348,9.5197,9.4007,8.8555,9.7053,9.7357,10.4577,10.3417,10.0616,10.3386,9.9966,9.7251
BSU38900,8.933,8.9365,8.8722,8.6403,9.1011,9.1395,9.9042,9.6221,9.6226,9.744,9.5196,9.4883
BSU38910,9.1014,9.1044,9.1966,8.9653,9.2141,9.2534,10.0413,9.7353,9.6635,9.929,9.7041,9.6408
BSU38920,12.3864,12.4817,12.5398,12.6457,12.3201,12.5793,12.0929,11.9279,11.9452,12.8094,12.6843,12.204
new_3996377_3996599,13.3834,13.5527,13.8039,11.0744,10.9235,11.6635,11.0486,11.0237,11.1536,10.5351,9.9718,9.728
new_3996629_3996729,9.5211,9.7179,9.8368,14.5899,9.7877,9.7517,8.5101,8.8614,9.4142,11.9414,12.1039,11.7221
new_3996731_3996828,12.1397,11.9912,12.5593,14.1114,11.9564,12.1098,12.3487,12.2035,12.4629,12.6746,12.4325,12.2315
BSU38930,12.856,13.1931,12.968,13.9321,12.0889,12.5036,11.9875,11.9814,12.4419,12.7767,12.5638,12.5517
BSU38940,12.1544,12.4112,12.6864,11.1299,10.9593,11.0488,11.3554,11.118,11.2691,11.0269,10.7386,10.6549
BSU38950,12.3703,12.2992,12.3413,11.7299,11.7714,12.1168,14.8118,14.5476,14.1027,13.3666,13.2655,12.7366
new_3998237_3998480_c,7.3412,7.6124,7.5573,7.591,7.6178,7.7509,6.7359,6.861,7.225,7.8769,7.5098,7.8142
new_3999273_3999349,13.8624,13.6678,13.787,12.5652,13.4731,14.4631,15.5646,15.5103,15.3161,14.5171,14.4212,14.096
BSU38960,13.0168,12.9636,13.227,13.4773,13.5041,14.1101,15.0305,14.9503,14.9389,14.1093,14.1066,13.6517
BSU38970,7.8355,7.9235,7.8732,7.8838,7.7242,7.7174,7.2981,7.1764,7.5357,8.1476,7.8613,7.9998
BSU38980,7.8193,7.9013,7.7654,7.7639,7.6949,7.5056,7.0404,6.9869,7.0916,7.489,7.2583,7.478
BSU38990,7.7875,7.9004,7.7319,7.6088,7.4872,7.4661,7.0467,6.9066,7.0847,7.5828,7.366,7.4579
BSU39000,6.7029,7.0981,7.0542,7.1362,6.9598,7.1117,6.6455,6.6986,6.9235,7.3017,6.7825,7.2596
new_4004135_4004219_c,6.8026,7.3554,7.0582,7.1071,6.8072,6.9291,6.6881,6.6047,6.91,7.0937,6.7711,7.1485
BSU39010,10.4116,10.1636,10.314,8.7244,10.1577,10.2294,10.9721,10.6898,10.6357,11.1947,10.7188,10.5699
new_4005137_4005322_c,12.3094,12.433,12.6552,10.3788,11.7288,11.7185,12.4795,12.5173,12.9603,13.5079,13.0599,13.2558
new_4005324_4006049_c,9.9807,9.8271,10.1456,8.1761,10.42,10.05,10.8008,10.5481,11.4437,12.0802,11.6106,11.9461
BSU_misc_RNA_63,11.45,10.9873,10.997,9.8907,11.3051,12.6655,12.0659,12.2652,12.2945,13.1878,12.6578,12.6906
new_4005626_4005729,11.4838,10.9885,10.9306,9.0121,11.2428,12.2664,12.1062,12.2127,13.029,14.0877,13.4714,13.5108
BSU39020,11.3283,10.9222,10.8644,11.3073,11.3088,11.8484,11.966,11.7742,12.0798,13.2476,12.7402,12.7052
BSU39029,10.3234,10.405,10.3742,9.3638,9.1062,9.339,9.3178,9.1784,9.5375,10.0436,10.0293,9.9587
BSU39030,10.7338,10.7031,10.4681,9.4338,9.2654,9.4038,9.587,9.5182,9.7622,10.4133,10.1747,10.1219
new_4007659_4007722_c,10.928,10.9683,10.5994,8.7026,9.4313,9.6051,9.6276,9.6553,9.6344,10.2883,10.0603,10.1495
BSU39040,10.3678,10.3227,10.1784,11.2058,10.7532,10.9048,10.7265,10.7264,12.07,13.6399,13.643,13.3558
BSU39050,8.4092,8.2946,8.2527,12.0011,10.2482,10.2012,9.5026,9.6954,11.5773,13.3031,13.7309,13.0996
new_4010329_4010403,7.5356,7.7775,7.5865,7.2903,6.7601,7.0567,6.5576,6.7401,6.9567,7.3117,6.732,7.3635
BSU39060,7.2119,7.4237,7.2719,7.2519,7.0025,7.1623,6.7676,6.7688,7.0555,7.4333,6.9817,7.4285
new_4011685_4011824,7.0772,7.4251,7.3442,7.3975,7.1681,7.2995,7.0729,7.0107,7.3338,7.5917,7.0015,7.6725
BSU39070,8.5998,8.8149,9.272,9.4095,9.3146,8.8198,7.7651,7.6722,7.8391,9.0697,8.8372,8.9505
new_4012758_4012865_c,10.5888,10.5311,11.3223,11.493,11.8239,11.6501,9.9784,9.706,9.9963,11.7342,11.5365,11.8491
BSU39080,11.4878,11.6174,11.7739,11.8218,12.3919,12.3009,11.6396,11.3648,11.2952,12.7462,12.4083,12.1252
