LBexp_1,LBexp_2,LBexp_3,LBGexp_1,LBGexp_2,LBGexp_3,BI_1,BI_2,BC_2,BC_t1,BC_t2,BC_1,Sw_1,Sw_2
BSU37530,12.8664,12.654,12.327,12.8405,12.8132,12.6714,12.8439,12.974,12.5665,11.9669,12.2157,11.9693,12.7241,13.1471
new_3853433_3853716_c,11.0427,11.0814,10.7212,11.0231,10.9549,10.7064,11.5178,11.5721,10.8202,10.2774,10.706,10.5048,11.1254,11.4449
BSU37540,11.1024,11.5114,11.3636,10.4635,11.2241,11.0703,10.1028,10.5529,9.5926,9.7463,10.3115,9.4735,10.9448,10.6371
BSU37550,11.2328,11.3504,10.818,10.9802,11.403,10.9332,11.7354,11.7787,11.3881,10.8096,11.1043,10.8221,11.4668,11.7682
BSU37560,8.8,8.58,8.6355,8.7919,8.9673,8.7176,8.3417,8.498,7.333,7.4051,8.4018,7.3115,7.0484,7.1742
new_3856732_3856994_c,14.4952,14.2008,13.3682,14.8178,15.1825,14.0389,14.9044,14.7412,15.4719,15.48,15.6401,15.3797,16.2129,15.8891
BSU37570,9.6776,9.3347,9.0824,9.7546,9.8051,9.6567,8.6735,8.8145,7.7541,7.8468,8.4221,7.6688,8.2288,8.4098
BSU37580,10.0617,9.466,9.2606,9.9288,10.3567,9.977,8.6303,8.8054,7.8012,7.7779,8.536,7.6361,7.5317,7.8519
BSU37590,12.6106,12.1244,11.6166,12.622,11.6778,12.2976,11.9709,11.9406,11.3408,10.8097,10.955,10.6457,11.1236,11.5983
BSU37600,12.9707,12.399,11.9925,12.8482,12.0134,12.4688,12.1262,12.1307,11.5555,11.0433,11.3671,10.9357,11.4775,12.003
new_3860876_3860997_c,12.1292,11.3151,11.1874,11.514,10.9596,11.8751,9.6875,9.4122,9.649,9.1106,9.8678,9.0098,8.6909,8.9636
BSU37610,12.5137,11.9013,11.4506,12.6364,12.2942,12.1295,10.4512,10.7128,11.7199,11.5755,12.0397,11.0498,10.7759,10.6587
new_3861223_3861307_c,12.633,11.938,11.5101,12.717,12.4538,12.1256,10.1841,10.2988,10.9969,9.6457,11.1846,9.9688,8.6839,8.8687
BSU37620,7.6232,7.7519,7.8676,7.2332,7.5164,7.3861,9.4289,9.7589,10.7108,10.2691,10.6712,10.0772,8.9538,9.1644
new_3862327_3866553,7.2426,7.1439,7.3748,7.2006,7.2683,7.2786,10.6332,10.917,9.5403,9.513,9.76,9.4505,10.8904,11.2578
BSU37630,8.7882,8.6212,8.2397,8.7056,8.3853,8.3736,7.9626,7.9203,8.4325,8.7823,9.1275,8.0987,8.6555,8.6362
BSU37640,12.3947,12.269,11.7585,12.4162,12.4853,12.5325,10.6661,10.5369,9.5678,9.1124,9.8664,8.5614,9.1316,9.1638
BSU37650,11.3071,11.2869,10.747,11.2518,11.7125,11.2429,9.6699,9.4614,9.1117,8.7721,9.5306,8.3192,7.8895,8.1899
BSU37660,14.6643,14.7988,14.4785,14.9243,15.029,14.9873,13.0689,13.2842,10.5118,10.096,10.7543,9.5101,9.5613,10.329
BSU37670,12.8086,13.5704,13.181,12.8535,12.6459,12.9122,14.4006,14.3426,13.4872,13.7535,13.5056,13.1418,14.0006,14.1051
BSU37680,8.9029,10.0103,9.4539,8.4063,8.6079,8.4372,12.1071,12.1449,12.6739,12.0995,12.5336,12.0526,11.8952,12.4066
BSU37690,9.4687,9.6611,9.5396,8.6991,8.9574,8.9934,11.2889,11.3409,11.7774,11.9172,11.8262,11.5599,10.3552,10.5078
BSU37700,9.6317,10.0823,9.8352,9.0998,9.0382,9.0276,11.08,11.1959,11.2655,10.7999,10.9595,10.9482,9.0522,9.4632
BSU37710,9.4048,10.1546,9.9564,8.7883,8.7999,8.6783,11.6361,11.6992,12.1232,11.6937,11.8911,11.7002,9.0483,9.5989
BSU37720,9.1697,9.9706,9.607,8.4754,8.5008,8.1907,11.4973,11.4699,12.232,12.3025,12.1163,12.1904,9.1339,9.6672
BSU37730,9.1125,9.991,9.5138,8.5658,8.6338,8.2469,11.4164,11.4437,12.9915,12.9388,12.745,13.0023,10.0496,10.4816
BSU37740,7.8973,9.0595,8.5455,7.5207,7.8804,7.5217,10.6349,10.6221,12.8999,12.9046,12.6683,12.9312,8.2372,8.7757
new_3873771_3874382,7.3487,7.6272,7.533,7.2672,7.3405,7.2419,7.1867,7.3521,7.5357,9.1583,10.4939,7.6375,7.8,8.4172
BSU37750,7.1611,6.9839,7.2074,7.091,7.2611,7.2474,6.8232,6.6767,11.0032,10.9727,11.0008,10.6728,6.7981,6.6707
BSU37760,7.5272,7.5752,7.4935,7.4962,7.6028,7.6658,10.3858,10.7321,11.1919,10.786,10.8576,10.5473,11.5235,11.7928
BSU37770,7.3754,7.2965,7.3162,6.9842,6.9134,7.1689,11.3332,11.6554,10.1918,9.7772,10.1137,9.8745,10.7793,11.4897
BSU37780,9.8691,10.1296,9.8011,7.864,7.7517,8.136,13.9594,14.1535,10.7502,10.4373,10.6065,10.2919,11.769,12.3871
new_3880559_3880739_c,10.3168,10.5228,10.4172,8.139,8.0721,8.5063,12.7771,13.1752,10.5619,10.1818,10.6706,10.4032,10.4811,11.0799
BSU37790,9.8578,10.1956,9.8944,8.0722,7.7956,8.1593,12.6113,12.8476,10.3389,9.8073,10.2016,9.7349,10.1049,10.9032
new_3882015_3882097_c,9.7932,10.0529,9.9536,8.0986,8.1615,8.2697,12.8714,13.2794,10.1585,9.7011,10.1479,9.752,9.5772,10.9258
BSU37800,11.0797,12.0198,11.6691,10.2551,11.7279,10.8089,13.6736,13.8096,12.3824,12.5032,12.4437,12.2425,12.9337,12.8714
new_3882656_3882766_c,12.0201,12.6364,12.1265,11.3001,12.3823,11.7453,14.1306,14.2224,12.4524,12.7079,12.6765,12.2909,12.9796,12.9544
BSU37810,8.7275,8.4133,8.1948,8.7672,8.7153,8.5841,8.495,8.6638,9.8434,9.2084,9.8296,9.1893,8.9795,9.2396
BSU37820,9.256,8.7932,8.6486,9.1099,9.299,9.144,8.7313,8.8987,9.774,9.1771,9.9562,9.0625,9.0562,9.3956
BSU37830,9.2655,8.9813,8.7193,9.1566,9.4293,9.2259,8.5319,8.7627,9.5538,8.8791,9.5203,8.9612,8.5159,8.8734
BSU37840,9.5962,9.1502,8.8028,9.5006,9.7555,9.4615,8.5804,8.8039,9.056,8.2674,9.1576,8.4463,7.9613,8.5987
BSU37850,8.0327,7.8357,7.7436,7.9535,7.9656,8.1507,7.8845,7.769,8.5287,7.9682,8.8232,7.9428,7.796,8.0479
BSU37860,7.972,7.6157,7.6473,7.9204,7.9083,8.0197,7.6426,7.7717,8.3508,7.7366,8.6651,7.6699,7.5021,7.8664
BSU37870,7.7897,7.6275,7.5758,7.7655,7.7881,7.9801,7.7233,7.6658,8.2868,7.7371,8.5737,7.6274,7.424,7.7842
BSU37880,7.8394,7.5553,7.6018,7.8712,7.9033,7.949,7.6832,7.8035,8.2498,7.627,8.506,7.6578,7.4127,7.6987
BSU37890,7.6072,7.4277,7.4191,7.5881,7.6861,7.7343,7.5512,7.5352,7.9902,7.6827,8.5085,7.4436,7.1475,7.4026
BSU37900,7.3345,7.1955,7.3147,7.3232,7.2941,7.4091,7.4509,7.3777,7.9652,7.4646,8.5969,7.4082,7.0367,7.1674
BSU37910,7.4144,7.2087,7.3862,7.3354,7.3757,7.3741,7.3782,7.1145,8.0855,7.6277,8.9482,7.331,6.806,6.8538
new_3893312_3893440,7.1987,6.9885,7.301,7.1809,7.1881,7.2903,6.988,6.8485,13.0987,12.0868,12.9439,12.3777,7.7146,7.9067
BSU37920,7.2015,7.0742,7.298,7.1827,7.3381,7.3865,7.1777,7.0349,12.8154,12.1005,12.5219,11.9664,7.8337,7.9724
BSU37930,12.0152,12.3873,11.8117,11.7653,10.993,11.9222,12.1847,12.3246,11.3977,11.683,11.6749,10.774,11.5657,11.6463
BSU37940,12.0206,11.8463,11.4042,11.5065,11.1204,11.4144,11.4015,11.5875,11.1919,10.642,11.0549,10.5161,11.1568,11.5644
BSU37950,12.6506,12.4351,12.1034,11.4266,11.996,12.0465,11.923,12.1215,12.0725,11.6354,12.0588,11.5891,11.3106,11.9055
BSU37960,9.2617,9.1872,8.7659,9.2618,9.1182,9.2404,9.0785,8.9645,7.8972,8.0963,9.0345,7.6687,7.2171,7.5255
BSU37970,11.914,11.9437,11.5654,11.9039,12.2533,12.1156,11.1475,11.309,11.1444,10.7113,10.9614,10.5907,11.9436,12.3086
BSU37980,12.3026,12.2133,11.9908,12.4054,12.6828,12.4211,11.265,11.502,10.8857,10.3404,10.6438,10.1222,10.4147,11.0505
BSU37990,9.6684,9.2613,8.8942,9.7593,9.5815,9.2343,9.0431,9.0215,9.869,9.4744,9.8122,9.4492,9.9864,10.4731
BSU38000,10.0709,10.1601,9.1456,10.0145,10.4246,9.5567,9.3293,9.1613,10.1306,10.054,10.106,9.4451,8.3733,8.8295
BSU38018,11.5026,11.3175,10.3479,11.6085,11.8788,10.8754,10.9656,11.0066,12.3915,12.1025,12.1953,11.8475,11.1775,11.5998
BSU38020,12.5889,12.5694,12.0279,12.8203,13.0117,12.7722,11.8076,11.7544,11.7006,11.3772,11.6539,11.0316,11.91,12.2411
BSU38030,13.3261,11.3639,10.9077,10.4993,9.5513,10.6184,11.1469,11.0729,12.198,12.3955,12.2095,12.0807,11.4125,11.2603
new_3902136_3902209_c,13.8043,11.704,11.3277,10.4795,9.1732,10.5564,11.1101,11.1667,9.6799,9.5545,9.8672,9.2536,10.4068,10.5668
BSU38040,13.9051,11.6513,11.1984,10.2141,8.9661,10.4105,11.0543,11.3135,9.2279,9.1001,9.5245,8.7736,10.3787,10.6673
BSU38050,13.3542,10.7484,10.3862,10.1265,8.7954,10.2957,10.5348,10.5623,8.7741,8.7749,9.2763,8.6082,9.4548,9.9716
new_3905066_3905130_c,11.0399,8.7847,8.7781,9.3567,8.2755,9.5821,7.956,7.9567,7.7133,8.0694,9.6719,7.7835,7.9306,7.7251
BSU38060,9.6546,13.6633,12.9914,10.9749,9.0558,13.2445,11.2983,11.6031,6.8193,8.198,9.5489,7.1645,6.8591,7.4546
new_3906104_3907171,8.2437,12.3619,12.2252,8.6172,7.2666,11.8753,10.2456,10.0575,7.396,9.7851,9.8393,7.6501,8.055,7.6087
BSU38070,10.1789,9.6743,8.9827,9.8403,11.1707,9.5736,9.7821,9.5357,15.0036,14.6361,15.2447,14.4391,12.8817,13.1112
BSU38080,7.9987,7.749,7.7723,7.4922,7.6385,7.6902,8.2617,8.3667,15.3601,14.3801,15.2462,14.1702,13.108,13.352
new_3907315_3907453_c,7.8479,7.7331,7.7261,7.512,7.6558,7.6795,8.246,8.2236,15.8128,14.7754,15.4879,15.0058,12.3476,13.3675
BSU38090,7.7244,7.6865,7.7072,7.3987,7.5095,7.4451,11.4962,11.4748,14.2455,14.0772,14.0947,14.0297,13.0945,13.3807
BSU38100,9.5339,9.2475,9.1208,9.1205,9.5635,9.2557,9.4187,9.5557,9.9872,9.7006,10.2696,9.302,10.3996,10.7107
new_3911304_3911465_c,8.8469,8.5909,8.5833,9.1222,9.481,8.8983,8.7289,9.1257,8.7016,8.569,9.5935,8.3747,9.2283,9.7443
BSU38110,12.3317,12.2312,12.0704,11.8637,12.4687,11.7594,11.228,11.7401,11.7838,11.4567,11.3439,11.0783,12.1145,12.2748
BSU38120,12.7105,12.5197,11.9106,12.5091,12.2204,12.7248,10.7969,10.8054,11.5686,10.9153,11.4991,10.9122,10.5126,11.3075
new_3913514_3913645_c,12.4374,11.6423,11.0651,9.1712,11.395,11.8337,8.6792,9.6129,9.8708,9.6669,10.5914,9.7216,9.3619,9.5627
new_3913898_3914008,8.1647,8.0983,7.8342,7.7994,8.8065,8.1188,10.83,10.7746,14.5201,13.9699,14.4502,13.9839,13.1312,13.5455
BSU38130,7.9642,7.5419,7.6651,7.5246,7.8035,7.4335,10.6208,10.6532,14.2702,13.9211,14.182,13.7701,13.1707,13.8081
BSU38140,15.7305,15.7463,15.5667,15.8546,15.6816,15.9109,16.3644,16.0652,13.5511,14.1125,13.3667,13.8741,15.2373,15.1204
BSU38150,15.823,16.107,15.797,16.1466,15.8147,16.1621,16.0882,16.0771,13.4402,13.5314,13.3084,13.4178,14.4522,14.6993
BSU38160,16.3178,16.3689,16.3394,16.1506,16.2342,16.3885,16.1557,16.043,13.5441,13.3072,13.3114,13.484,13.8296,14.562
BSU38170,16.2172,16.2567,16.3403,16.1504,16.187,16.3972,16.076,16.0584,13.4344,13.074,13.1289,13.3113,13.0626,14.3927
new_3918262_3918330_c,16.1802,16.1278,16.0406,15.3519,16.0273,16.2545,15.5981,15.8385,13.7083,13.2445,13.3847,12.7834,12.933,14.0164
new_3918332_3918517_c,14.7114,14.6253,14.3574,15.0984,15.064,15.1135,13.0972,13.4905,11.3818,10.5765,11.5575,10.913,10.7583,11.9883
new_3918519_3918628_c,13.451,12.962,12.3435,12.8503,13.2501,12.7585,11.1457,11.1527,10.7753,10.388,11.1351,9.7037,9.414,10.9817
BSU38180,7.8021,7.8946,8.0692,7.5689,7.8283,7.6795,10.1647,11.3722,13.6721,12.8308,13.8117,12.2191,15.325,15.3872
BSU38190,11.5915,11.3133,10.9992,10.5866,9.7906,10.3599,12.2052,12.5299,12.9235,12.337,12.7139,11.9826,13.0281,13.6385
BSU38200,11.9797,11.8426,11.6164,11.1992,10.7986,11.1237,12.2362,12.2775,12.1707,11.6387,12.0884,11.6053,12.0701,12.8792
BSU38210,11.8813,11.859,11.5985,10.5659,11.1044,11.2737,11.4847,11.4762,10.6292,9.6188,10.7379,9.5568,8.7268,9.3939
BSU38220,10.8272,10.6804,10.2217,10.5168,10.7139,10.4495,10.3565,10.1371,10.2118,9.1675,10.4971,9.2014,8.5962,9.247
new_3923131_3923318,11.1354,11.2032,10.6405,11.2145,11.7041,11.2837,11.2623,11.379,12.1306,11.7631,11.9497,11.632,10.908,11.3166
BSU38229,10.7563,10.905,10.3138,10.5789,11.0566,10.7173,10.8447,11.0716,11.7858,11.6676,11.5216,11.4218,10.7285,11.12
new_3923478_3923862,9.5428,10.0223,9.3055,9.4796,9.5711,9.7261,9.645,9.7305,10.4842,10.3966,10.8736,9.9473,8.824,9.4865
BSU38230,8.9084,9.5677,8.7724,9.0246,8.8375,8.8307,9.1831,9.0884,10.6887,10.1734,10.5162,10.1437,8.6986,9.3901
BSU38240,7.4977,7.2044,7.3288,7.0517,7.0017,7.1581,8.3211,8.3585,10.3931,10.2621,10.2763,10.0858,9.8233,9.9949
BSU38250,11.5625,11.511,11.4279,11.723,11.5526,11.2567,10.9542,11.1048,8.6256,8.6898,9.1146,8.4721,9.2094,9.1644
new_3926400_3926681_c,11.9831,12.3166,12.4234,11.8302,11.9665,11.95,11.5331,11.947,9.3324,9.6872,10.3067,9.3422,11.0272,10.8594
BSU38260,14.1008,14.3823,14.2064,14.1583,13.4926,13.9806,14.1134,14.0983,11.7425,11.6935,11.5351,11.4058,12.1553,12.5825
BSU38270,14.1663,14.2843,14.361,13.9975,13.57,14.0143,13.8171,13.9663,9.9396,9.6633,9.9028,9.7423,11.0913,11.5744
BSU38280,13.3302,13.5575,13.3337,13.2906,12.4314,12.731,12.2631,12.2609,8.7599,8.6746,8.9936,8.5565,9.3674,9.9631
BSU38290,11.2677,11.2896,10.9719,10.9806,11.1704,11.152,11.031,11.2684,10.3972,10.5914,10.3678,9.9359,11.4419,11.6695
BSU38300,11.3243,11.4447,11.0509,11.1837,11.1684,11.2037,11.1003,11.3513,10.3681,10.1263,10.2868,9.9266,10.9611,11.3836
BSU38310,11.7844,11.8819,11.3369,11.7576,11.7111,11.6014,11.3836,11.4581,10.9459,10.3844,10.6075,10.398,10.8092,11.2778
BSU38320,11.1003,12.2314,11.7091,13.2382,11.8315,12.7097,11.0991,11.8091,8.0186,8.3042,9.2437,8.1602,8.9786,9.6537
BSU38330,9.6929,10.6953,10.1733,11.4885,10.3504,11.047,9.8285,9.9997,7.0029,7.6849,8.5705,7.3185,8.0295,8.7471
BSU38340,9.6168,9.7875,9.4279,9.4844,9.886,9.1307,9.8019,9.8937,9.169,8.7465,9.2297,8.6459,8.3053,8.8775
BSU38350,9.6423,9.9107,9.5196,9.6066,10.2313,9.497,9.8263,9.8453,8.5054,9.1602,9.7856,8.2309,7.5918,7.8397
BSU38360,11.3415,11.358,11.0774,11.3263,11.5856,11.3101,11.9912,12.1507,11.6942,11.4615,11.7147,11.2927,12.2897,12.49
BSU38370,12.5191,12.2395,11.8381,12.1277,12.7182,12.1953,12.0258,12.0855,12.4659,12.3781,12.7671,11.9602,11.9762,12.3954
BSU38380,9.0284,9.056,8.8681,8.8532,8.9472,8.9773,9.0577,9.4075,9.2261,9.0438,9.5544,8.9001,9.6712,9.7467
BSU38390,7.7695,7.622,7.5559,7.6138,7.5946,7.6938,7.5319,7.4628,7.7785,7.8407,8.4047,7.5718,7.9623,8.1167
BSU38400,11.3495,11.849,11.5507,10.8603,11.2881,10.7283,11.5069,11.7594,8.5983,8.5629,9.0953,8.4965,11.3578,12.221
BSU38410,9.6235,8.766,8.4477,9.5003,8.9112,9.6102,8.9887,9.0748,8.3014,8.4238,8.9217,8.2017,8.1246,8.305
new_3943322_3944525_c,6.9513,6.9801,7.1207,6.9377,6.9694,7.0948,7.3194,7.5565,7.7182,7.7653,8.9017,7.4388,9.0155,9.8108
BSU38420,9.441,8.6206,8.4748,9.2557,8.7216,9.3925,9.1267,9.2335,8.7848,9.0775,9.8395,8.6542,8.4945,8.492
BSU38430,8.2046,8.6007,8.4013,7.6739,7.9916,8.0568,10.819,11.5973,15.0409,14.0783,14.8606,14.0809,15.5333,15.8008
BSU38440,7.3972,7.2078,7.3101,7.273,7.2582,7.3582,6.9701,6.959,6.8928,7.8107,9.3387,7.0208,6.7019,6.6985
BSU38450,9.8975,9.5541,8.8166,9.9478,9.5109,9.8044,10.5512,10.5711,13.1254,12.646,12.965,12.3894,12.807,12.9338
BSU_misc_RNA_59,9.3801,9.0533,8.7428,9.0842,9.0028,9.3298,10.1534,10.2446,12.4935,12.4277,12.4388,11.9964,12.5171,12.6657
BSU38460,8.6944,8.4029,8.1914,8.5841,8.5867,8.7112,8.022,8.0925,8.2594,8.1256,8.8823,8.0062,8.0232,8.3777
BSU38470,7.1427,7.1238,7.2885,7.0516,7.1667,7.163,10.6179,10.721,12.9227,12.5464,12.6585,12.4359,10.5839,11.0592
BSU38480,10.7272,10.6269,10.356,9.7518,11.4065,10.5457,11.3305,11.6812,10.7676,10.1325,10.6929,10.3681,11.2821,11.5789
BSU38490,12.3025,12.3086,11.9212,12.4996,12.2284,12.5305,12.491,12.5265,11.4234,11.1671,11.3327,10.8376,11.9409,12.389
new_3951662_3951749_c,12.6893,12.4067,12.0283,12.7299,12.8015,13.0018,12.3415,12.3901,11.8937,11.0068,11.6989,11.0576,10.6429,11.9477
new_3951938_3952042,11.4288,9.9465,9.6191,10.5183,10.3549,11.0146,8.3891,8.1312,7.3416,7.9535,9.5643,7.5246,6.861,6.9183
BSU38499,16.0249,15.5645,15.4315,15.6876,15.6547,15.7406,13.8769,13.9605,11.9398,11.0327,11.7662,11.339,11.2138,11.9008
BSU38500,15.5956,15.1788,15.0253,15.6553,15.3815,15.6849,13.7154,13.9116,11.6647,11.2814,11.6332,11.0428,11.5947,12.3926
BSU38510,15.8235,15.4008,15.247,15.7303,15.5702,15.9278,13.974,14.1443,11.8316,11.2202,11.7783,11.3941,11.8441,12.6433
BSU38520,15.8435,15.727,15.298,15.8178,15.5355,16.1289,14.0352,14.31,12.0092,11.3259,11.6692,11.5186,12.2135,12.8433
BSU38530,15.8247,15.4943,15.1883,15.7812,15.4421,15.9006,13.992,14.1893,11.8656,11.4002,11.7308,11.3601,12.2782,12.7739
new_3956402_3956491,15.6444,15.4128,15.2179,16.0662,15.3757,15.7891,13.9692,14.2166,12.0131,11.4444,11.6418,11.6281,12.3781,12.804
BSU38540,15.4683,15.3557,15.1883,15.5671,15.3317,15.7546,13.9121,13.8276,12.3036,11.945,12.1399,11.6301,12.3179,12.9586
new_3957252_3958479_c,7.074,7.2436,7.3573,6.9955,7.059,7.0273,7.2389,7.5512,7.2338,9.1208,9.4683,7.3755,8.3372,7.1635
BSU38550,12.2372,12.5889,12.154,12.6509,12.3148,12.2353,13.8365,13.6018,14.4817,13.9592,14.2735,13.9318,14.3453,14.5451
BSU38560,11.0721,10.8398,10.2283,7.4534,7.5334,7.6051,12.5484,12.6803,13.5173,12.9244,13.2785,12.658,12.2904,12.7658
BSU38570,11.0933,10.7405,10.0732,7.1707,7.1923,7.2498,12.5437,12.6142,13.5474,12.9746,13.2326,12.7129,12.1023,12.7351
BSU38580,10.514,10.2063,9.6285,6.9995,6.9291,7.2279,12.1611,12.2698,12.836,12.3944,12.7027,11.8759,11.3047,12.1793
BSU38590,9.8835,9.3483,8.9504,7.2027,7.1004,7.3611,11.7139,11.8834,12.7323,11.8755,12.4015,11.778,10.7245,11.8116
BSU38600,9.868,10.1889,9.3778,9.3674,9.3311,9.2798,10.4011,10.3008,11.1374,10.7488,10.9679,10.7098,10.5324,11.2998
BSU38610,8.8937,8.8018,8.2125,8.7274,9.203,8.6987,9.5662,9.8641,12.7015,11.6308,12.5766,11.0115,12.5617,12.927
BSU38620,9.0475,8.8647,8.4529,8.7521,9.4051,8.8295,9.476,9.6104,9.4472,8.7817,9.8487,8.6246,10.365,10.7841
BSU38630,7.1963,7.0625,7.2404,7.0266,7.207,7.1922,8.0241,8.3317,10.3984,9.7232,10.3762,9.5144,10.6829,11.5802
new_3965134_3966683_c,6.9485,6.6768,7.0229,6.8344,6.7847,6.8721,6.7798,6.772,6.7401,8.2109,9.6198,6.9626,7.7947,7.0401
new_3966685_3966776_c,8.8775,8.648,8.3216,7.5964,7.2857,7.9227,7.9162,8.2102,9.9331,9.7762,10.7156,9.5215,9.5554,10.1056
BSU38640,9.1433,8.9919,8.6255,8.2597,8.1809,8.3266,8.8382,8.8273,9.805,9.6888,10.0279,9.3388,9.3493,9.5691
new_3966778_3967943_c,10.088,9.7856,9.4908,8.7698,9.1074,8.7409,9.3949,9.3859,10.9726,10.3783,10.9114,10.221,10.3061,10.8571
BSU38650,10.1262,9.9762,9.6975,8.7464,9.0641,8.9963,9.109,9.3524,10.7301,10.4243,10.8217,10.2575,10.4456,10.7015
BSU38660,10.7486,10.737,10.4917,9.405,9.9073,9.6633,9.8311,10.1189,11.3729,10.8917,11.2419,10.6157,10.8949,11.4891
BSU38670,10.8396,10.5272,10.54,9.6709,10.1384,9.7561,9.7612,10.0918,11.3481,10.5669,11.0992,10.6228,10.7157,11.2698
BSU38680,10.9853,10.8649,10.6101,9.6898,10.2227,9.961,9.7581,10.2132,11.4,10.4515,11.0786,10.6343,10.7391,11.2914
BSU38690,10.6629,10.5802,10.1061,9.4749,10.0117,9.5112,9.5955,9.8159,10.8449,10.2796,10.7776,10.4432,10.2814,10.9277
BSU38700,10.5529,10.336,10.0771,9.1499,9.7992,9.4731,9.5076,9.6003,10.8819,10.1119,10.7336,10.3212,10.1181,10.6709
BSU38710,8.5983,7.3674,7.3676,8.2016,7.734,7.8458,8.4748,8.4512,8.4824,8.0401,9.1233,7.8049,7.8753,8.9328
new_3971340_3971882_c,8.6831,8.2952,8.211,8.187,8.6639,8.5918,8.0764,8.2395,8.1741,8.2303,8.6513,8.0824,8.3887,8.8506
BSU38720,8.3479,8.2951,8.1576,8.5213,8.565,8.553,8.3995,8.4771,9.2006,8.9353,9.3985,8.5908,9.9889,10.4101
BSU38730,8.1546,12.9857,13.569,13.7357,9.5082,8.7016,12.6101,12.7271,7.6508,7.9204,8.5447,7.6513,7.916,8.0871
BSU38740,11.4195,14.8386,14.8114,14.5235,9.2766,12.1597,12.842,13.2241,8.1313,8.2886,8.9092,7.9218,8.3334,8.8541
BSU38750,11.7953,14.9698,15.1692,14.1671,8.3658,13.883,12.3272,12.5223,8.1558,8.004,8.4575,7.8618,8.4372,9.2168
BSU38760,12.0024,15.4111,15.2311,13.8668,8.2329,14.8213,12.155,12.5806,6.82,7.4542,8.237,7.1771,9.8193,10.8536
new_3979198_3979406_c,13.3312,16.3145,16.2326,14.6146,12.5459,16.3419,13.3884,13.81,10.5662,11.3504,11.0478,11.5622,11.6294,12.9033
new_3979408_3979516_c,9.722,12.7171,12.6553,9.2785,11.3385,12.8787,9.9167,10.8819,8.6012,8.7592,9.8615,8.4425,8.3921,8.9227
BSU38770,7.3852,8.1165,8.123,7.1537,7.0017,7.3208,9.6208,9.6543,11.2401,11.1136,10.9142,10.8866,11.227,11.5077
new_3980704_3983186_c,8.407,8.4103,8.4481,8.3211,7.8498,8.2058,7.8178,8.1551,6.7972,7.6051,8.5982,7.0286,6.9161,6.8656
BSU38780,10.3719,10.755,10.5069,10.3956,10.1836,10.1285,9.6579,9.7695,8.9136,8.5714,9.2814,8.3577,8.1927,8.6721
BSU38790,9.2163,9.2517,9.0971,9.4313,9.3133,9.348,10.0907,10.4464,8.9495,9.2815,9.6157,8.5686,9.5958,9.5517
new_3983174_3984118,8.0537,8.0443,8.1151,7.8228,7.7742,8.0876,8.6243,9.1016,7.8017,8.127,9.2184,7.4777,8.2261,8.3663
BSU38800,9.9292,10.0187,9.8046,9.73,9.9883,9.7367,9.1312,9.7151,7.1837,7.5948,8.4209,7.2738,7.8574,8.0784
BSU38810,11.5222,11.4687,11.1615,8.3074,7.6051,8.3618,12.3474,12.7558,13.6654,13.1561,13.1985,12.9225,13.2709,13.6279
new_3985282_3985350_c,10.4304,10.3877,9.7822,8.7063,8.7382,9.3828,11.4661,11.3529,11.9765,10.9586,11.4691,11.3394,11.235,11.8312
BSU38820,10.1388,10.5412,9.6813,9.5781,9.3748,9.5641,11.1447,11.1294,11.3536,10.712,11.1666,10.7104,10.8651,11.4162
BSU38830,7.3442,7.371,7.3803,7.4613,7.5444,7.5694,7.6787,7.8135,10.0158,9.4598,10.3397,9.2874,10.9602,11.8376
BSU38840,10.5507,10.3048,10.0504,10.8567,9.644,10.859,10.5467,10.8513,8.899,8.8398,9.3858,8.6766,8.6483,9.375
BSU_misc_RNA_60,12.9986,12.8419,12.1569,13.3463,12.7002,13.1113,12.0126,12.0412,11.5967,11.2472,11.7117,11.5867,11.2358,11.2846
new_3988981_3989722_c,7.6786,8.0717,8.1394,7.5199,7.6091,8.1387,7.2255,7.5287,7.3207,7.7096,9.5066,7.0995,7.2423,6.9125
new_3989098_3989183,13.1665,13.7581,13.1951,12.4173,12.4605,11.9387,9.7507,10.9356,6.7881,8.4291,9.9262,7.1555,6.7332,7.0399
BSU38850,14.5663,14.9845,14.7108,14.9551,14.7286,14.9572,11.2564,12.1021,7.6745,8.5946,9.9505,7.7868,9.8379,10.6395
new_3989908_3990230,8.3994,9.0432,8.4257,8.2176,7.4681,7.8632,7.3713,7.7139,7.2648,9.1415,9.1494,7.1921,8.4787,7.7308
BSU38860,13.5243,13.7328,13.2264,13.5701,13.775,13.6879,13.8133,14.1073,13.7764,13.4998,13.7004,12.9955,13.4498,13.8455
BSU38870,7.7526,7.6427,7.7963,7.6488,7.6886,7.7244,7.2426,7.3903,7.7188,7.4899,8.7105,7.3767,7.5339,8.2592
BSU38880,9.8049,9.619,9.2136,10.0205,9.7312,9.6576,9.4442,9.32,8.9866,8.9259,9.6565,8.5641,8.5157,9.0257
new_3991968_3992056_c,8.1001,7.8591,7.7476,7.9463,8.1511,7.6158,8.495,7.8038,7.8736,10.9936,10.6988,8.5337,7.8919,7.955
BSU38890,10.7569,10.6032,10.0701,10.5747,10.6052,10.744,9.9637,10.1488,9.7159,9.3836,9.9184,9.0762,8.4622,9.0703
