Glu_1,Glu_2,Glu_3,GM-0.1_1,GM-0.2_1,GM+5_1,GM+15_1,GM+25_1,GM+45_1,GM+60_1,GM+90_1,GM+120_1,GM+150_1,GM-0.1_2,GM-0.2_2,GM+5_2,GM+10_2,GM+15_2,GM+25_2,GM+45_2,GM+60_2,GM+90_2,GM+150_2,GM-0.1_3,GM-0.2_3,GM+5_3,GM+10_3,GM+15_3,GM+25_3,GM+45_3,GM+60_3,GM+90_3,GM+120_3,GM+150_3
new_3187402_3187502,11.8586,10.96,11.4139,10.479,10.8799,10.5382,10.7454,11.2681,11.1384,11.2011,12.4715,11.3386,13.0195,9.361,9.6551,9.0174,9.6724,9.9658,9.5003,8.7937,8.4008,10.6672,12.7675,10.3023,9.7555,10.3563,9.3048,10.2168,10.3785,10.1482,10.0007,11.0826,11.4367,12.2703
BSU31080,10.739,10.3236,10.801,9.989,10.0222,9.6535,10.2403,10.6762,10.7002,10.6688,11.2522,10.9548,12.2773,9.0602,9.3425,8.9058,8.9773,9.0689,9.1201,8.6085,8.6304,10.4778,12.009,9.5342,9.431,9.8177,8.9445,9.8481,9.8338,10.248,9.6669,10.348,11.1601,11.624
BSU_misc_RNA_52,11.2805,10.8506,11.1435,10.8534,10.615,10.6227,11.1607,11.2409,11.675,11.2929,11.2127,10.6394,10.7911,10.4914,11.3004,10.5984,10.8361,11.2969,11.6878,11.0314,10.6863,11.0494,10.5025,10.7713,10.6486,10.5354,9.6522,10.9825,10.8127,10.8702,10.0875,10.8295,10.7169,10.5961
BSU31090,9.6543,9.5946,9.8544,9.3732,9.5745,9.1376,9.3822,9.5753,9.629,9.3639,9.5952,8.9427,9.0057,9.4672,9.8543,9.3724,9.1743,9.1016,9.206,8.3364,8.3701,9.413,8.4873,9.4364,9.3817,9.4267,8.4811,9.0316,8.8383,8.9289,8.6787,9.3503,9.35,9.3295
BSU31100,9.4867,9.4187,9.5482,9.1941,9.2792,8.8895,9.1526,9.3084,9.3126,9.1571,9.3467,8.6716,8.7765,9.3687,9.4059,9.1369,8.947,8.8039,9.0382,8.1928,8.2124,9.198,8.3275,9.1958,9.0112,9.1415,8.3444,8.8068,8.5958,8.6617,8.5184,8.7844,9.2057,8.7606
BSU31110,13.5376,13.4891,13.3785,13.1964,12.7588,12.6172,13.4603,13.5692,13.6077,13.3739,13.7161,12.2633,13.3031,12.9818,13.1664,12.7682,12.9648,13.4304,13.6682,12.4137,12.4789,13.7139,12.6334,13.3868,12.9408,13.1154,12.2101,13.4845,13.1403,12.313,12.8892,12.9081,13.4934,13.0812
BSU31120,11.4531,11.2129,11.2739,10.8188,10.8911,10.6716,11.2676,11.6027,11.3624,11.3238,11.57,10.7632,11.1982,11.0183,11.2851,10.9812,11.0003,11,11.2779,10.2228,10.4002,11.6038,10.8223,11.2328,11.064,11.258,10.1892,11.1833,10.9154,10.4504,10.4936,11.1763,11.3162,11.471
BSU31130,10.1493,10.4636,10.3966,10.0805,10.0145,9.8153,10.5486,10.6504,10.4991,10.4455,10.5747,9.6217,9.7739,10.6419,10.3012,10.3777,10.358,10.1697,10.457,9.5674,9.6471,10.3993,9.0056,10.1709,9.9553,10.0362,9.1522,9.7297,9.7729,9.5739,9.4762,9.5257,9.9212,9.33
new_3193379_3193546_c,11.3159,11.7842,11.7219,10.3366,10.247,10.6469,10.9373,11.4873,11.1776,11.4339,10.9725,9.5887,10.7329,11.3422,12.0539,10.9317,10.9251,10.6671,11.6745,9.7848,10.0282,11.4205,9.4798,11.1667,11.1012,10.9865,10.0782,10.7014,10.5607,8.9296,9.886,10.7552,11.1508,10.8383
new_3193548_3194425_c,9.9688,10.3133,10.1673,8.8723,8.7635,8.9207,9.5575,9.7488,9.7202,9.4969,9.5252,8.8629,9.4012,9.0647,9.1288,8.8527,8.841,8.9949,9.4971,8.609,8.5953,9.9879,7.8434,9.003,8.8125,9.0049,8.2955,8.8622,9.1577,8.6582,8.6516,8.9738,9.8334,9.002
BSU31140,8.1895,7.3932,7.5952,7.2357,7.6366,7.0823,7.0915,7.033,7.1894,6.9099,7.1539,7.6822,7.5415,7.1467,7.5792,6.6771,6.7531,7.3118,7.1495,6.6004,7.1353,7.7238,7.2445,7.399,6.8014,7.0419,6.9022,7.171,7.3948,7.673,7.5463,7.5937,8.1636,7.6493
new_3194349_3194635,8.5552,7.2456,7.4199,7.0052,7.6064,6.9663,7.0265,6.8164,7.0684,6.7029,7.0668,7.8329,7.683,7.3083,7.5612,6.3303,6.5187,7.1358,6.9892,6.346,7.0164,7.7403,6.906,7.4659,6.7415,6.9792,6.7362,6.9702,7.2416,7.6561,7.496,7.5545,8.1395,7.6457
BSU31150,11.7077,11.6877,11.6051,11.2817,11.1035,11.1403,11.5187,11.7344,11.7821,11.534,11.8371,10.5388,11.1677,11.722,11.1622,11.4292,11.356,11.3448,11.2269,10.5567,10.2477,11.3877,10.8379,11.4689,11.3613,11.6165,10.4797,11.2008,10.9018,11.0574,10.6687,10.6245,10.9058,11.1024
new_3195466_3195557_c,12.326,12.2104,12.1678,11.6112,11.6124,11.5838,11.9322,12.2244,12.1405,11.9914,12.3169,11.0359,11.7574,12.0268,12.1833,11.8638,11.8546,11.4868,11.9148,11.1176,10.9175,11.8406,11.1746,12.2962,12.0606,11.9479,10.8933,11.7131,11.3379,11.2029,11.0254,11.8193,11.7212,12.0766
BSU31160,12.4013,12.2298,12.194,11.5924,11.5204,11.5531,11.8785,12.2866,12.1901,12.0655,12.0969,10.8391,11.8224,12.1621,12.2104,12.0268,11.8371,11.6468,11.9995,11.1006,10.9862,11.9085,11.3512,12.2837,12.2189,12.226,11.1434,11.746,11.4656,11.2455,11.2172,11.8419,11.7257,12.1532
BSU31170,11.8259,11.8417,11.9496,11.5884,11.5257,11.214,11.9147,12.194,12.1489,11.9646,11.8881,10.8285,11.3774,12.2167,11.5392,11.9109,11.7694,11.5981,11.8084,11.1313,10.9238,11.8021,10.9809,11.7112,11.795,11.8982,10.7757,11.4774,11.0742,11.3653,10.7239,10.819,11.1895,11.1081
BSU31180,7.9543,7.9385,7.8848,7.6875,8.1373,7.5277,7.3116,7.2916,7.5738,7.2706,7.4177,7.9703,7.6405,7.6612,8.0709,7.6269,7.1455,7.3476,7.1634,6.744,7.1484,7.838,7.39,7.7521,7.4453,7.846,7.1359,7.2254,7.4413,7.7665,7.6218,7.6493,8.2233,7.5794
BSU31190,8.454,8.442,8.496,8.1214,8.5038,8.0698,7.7649,7.6216,7.9315,7.4608,7.8445,8.219,7.9964,7.9812,8.5253,7.825,7.3676,7.5317,7.4082,6.9039,7.4435,8.0359,7.7779,8.2889,7.8957,8.132,7.3267,7.5841,7.6682,8.0322,7.8982,7.8736,8.4045,7.8493
BSU31200,9.6681,9.6957,9.7828,9.3986,9.4666,9.1824,9.4458,9.6555,9.5412,9.3628,9.4411,9.1304,9.2157,9.6692,9.8284,9.5028,9.2578,9.1089,9.1654,8.337,8.668,9.4164,8.9252,9.6179,9.4643,9.6749,8.5693,9.2515,9.0906,9.1633,8.8263,9.1991,9.5146,9.3583
BSU31210,9.9545,9.8538,10.1559,9.8228,9.8511,9.5854,9.7516,9.9791,9.9073,9.7665,9.8777,9.3582,9.6245,10.0467,10.231,9.8632,9.7366,9.5641,9.6359,8.8834,9.2388,9.8123,9.3787,9.873,9.797,10.069,8.9744,9.5416,9.3198,9.469,9.1539,9.4616,9.6169,9.7177
BSU31220,8.6585,8.6327,8.5998,8.3247,8.641,8.1965,7.9903,8.0377,8.1761,8.0208,8.4357,8.663,8.5117,8.4729,8.7964,8.4795,8.0469,7.9726,7.9268,7.37,7.8937,8.657,8.1485,8.4615,8.2247,8.5694,7.6024,7.8591,7.9087,8.261,8.1264,8.2879,8.768,8.6466
BSU31230,11.4439,11.3975,11.4085,11.3777,11.3308,12.4748,13.2183,13.5873,13.2741,13.0359,12.958,11.9794,11.8635,12.0899,12.2632,13.0884,13.506,13.4589,13.7747,12.727,12.6709,13.4293,10.5912,12.1523,12.1258,13.3571,12.3936,13.3531,12.9752,12.6015,12.3644,12.894,12.7144,12.4798
BSU31240,13.9265,13.9035,13.6961,13.1956,13.1823,13.1099,13.5551,14.2449,13.8973,13.8634,13.8834,13.2518,13.8194,13.7882,13.8314,13.6978,13.8169,13.6037,14.171,13.2975,13.25,14.4311,12.9311,14.1202,14.2075,14.2536,13.2449,13.8725,13.6899,13.684,13.3176,13.8845,14.2262,14.37
new_3208192_3208279_c,11.3727,11.187,11.2663,9.3083,9.4631,9.8261,10.003,11.0545,10.8756,11.4204,11.7524,11.0956,12.7503,8.7411,9.1856,8.7965,9.0454,9.0769,9.7639,8.8344,9.1896,11.6025,12.0918,11.2725,11.1062,11.3121,10.4793,11.0829,10.4097,10.407,10.2616,12.6927,12.3671,13.4553
BSU31250,11.2551,10.7912,10.8637,9.6656,9.9445,9.949,10.4761,11.0402,11.1151,11.4059,11.9841,11.8698,12.4438,8.6857,9.1434,8.9388,9.046,9.0342,9.3281,9.0431,9.6801,11.5388,12.1063,10.7323,10.8149,11.594,10.5341,11.4614,10.9497,11.1085,10.8766,12.1524,12.6151,13.1333
BSU31260,13.4884,13.4464,13.3001,12.9954,13.0162,12.2313,12.4987,13.1724,12.9462,12.9537,12.9651,12.1871,12.6189,13.7206,13.3925,12.9469,12.9208,12.6638,13.013,12.5327,12.4394,13.4811,11.6783,13.8949,13.9671,13.2139,12.0244,12.93,12.5725,12.5009,12.3827,12.7202,13.06,12.9483
BSU31270,8.9137,8.2135,8.3585,8.181,8.3607,7.8271,7.9227,8.0206,8.2052,7.8143,8.1244,8.1944,8.0834,8.2619,8.5579,7.6222,7.6276,7.8543,8.0447,7.2434,7.4848,8.3048,7.2136,8.4068,8.0619,7.8419,7.4423,7.7285,7.7701,8.0785,7.8659,8.2006,8.6084,8.3212
new_3213329_3216149,7.7495,7.2781,7.2765,6.9207,7.5404,6.825,6.7094,6.8681,6.855,6.6653,6.9332,7.6716,7.3954,6.9711,7.4198,6.5289,6.6481,7.0724,6.9758,6.3398,6.7812,7.6055,6.6089,7.3417,6.7417,6.9029,6.7677,6.826,7.1771,7.5936,7.2643,7.4685,8.0556,7.2956
BSU31279,9.3887,9.9193,9.4166,9.0738,9.0411,9.135,9.0618,9.4964,9.2863,9.1476,9.0425,8.6614,9.3207,9.5341,9.3168,9.4151,9.0753,8.9042,9.1411,8.1464,8.263,9.1651,9.3973,9.5617,9.387,9.5787,8.5031,9.1022,9.0238,8.9155,8.8762,8.8233,9.237,8.7943
new_3213597_3213853_c,9.2787,9.9684,9.4992,9.2828,9.2865,9.3415,9.2907,9.5337,9.3939,9.2284,9.2567,9.0294,9.3314,9.5552,9.2859,9.6285,9.2094,8.8696,9.0517,8.2172,8.5563,9.2915,9.5366,9.559,9.3886,9.7963,8.6174,9.1243,8.9124,8.9959,8.7992,8.7451,9.2384,8.8283
BSU31280,9.6817,10.1256,9.7041,9.6872,9.7306,9.6471,9.7217,9.74,9.6607,9.4383,9.5838,9.3428,9.749,9.6587,9.7358,9.9531,9.6003,9.3886,9.1866,8.5859,9.0146,9.4636,9.934,9.715,9.5377,10.0298,8.9742,9.4849,9.2559,9.1472,9.1554,9.2554,9.3748,9.5116
BSU31290,8.2523,7.9934,8.1996,7.9715,8.2125,7.7402,8.2379,8.3227,8.407,8.0289,8.1416,8.3329,8.1127,8.1118,8.3348,8.0031,7.9414,8.3074,8.2492,7.591,7.9239,8.6137,7.7794,8.2259,7.9587,8.0718,7.6098,8.0706,8.2046,8.467,8.2125,8.264,8.6224,8.1639
BSU31300,7.5527,7.857,7.703,7.3584,7.8526,7.2809,7.3198,7.2585,7.5018,7.1927,7.517,8.0269,7.7644,7.2535,7.8145,7.1277,7.0759,7.4529,7.318,6.8428,7.2105,7.8509,7.238,7.6224,7.1199,7.4703,7.1036,7.2451,7.4508,7.9414,7.7019,7.7471,8.29,7.4529
new_3217011_3217663,8.2565,8.4328,7.7078,7.6161,8.0984,7.5708,7.6542,7.8377,7.8416,7.5612,7.6498,7.9809,7.796,7.9009,8.1263,7.7167,7.6226,7.8059,7.9385,7.0944,7.2771,8.1399,7.1114,8.0857,7.7336,8.1017,7.362,7.7747,7.806,8.1162,7.7086,7.8811,8.3864,7.7868
BSU31310,10.6405,10.5514,10.3203,10.3476,10.2454,10.4088,10.429,10.8405,10.7201,10.6235,10.5711,9.736,10.606,11.0671,10.5684,10.8358,10.7554,10.3216,10.6229,9.8135,9.8908,10.7378,9.9831,10.9381,10.8542,10.8258,9.7109,10.2444,10.1292,10.1288,9.9313,9.9757,10.1486,10.2532
new_3217848_3218524,8.2786,8.4673,7.9028,7.5797,7.7933,7.56,7.3681,7.7696,7.617,7.4897,7.4804,8.0014,7.7224,7.874,8.1822,7.727,7.3857,7.7695,7.6634,7.1938,7.2607,8.0986,7.326,7.93,7.8432,8.0265,7.4549,7.7619,7.7296,8.1109,7.6518,7.8095,8.3285,7.7565
BSU31319,7.249,7.2567,7.3422,6.8935,7.4261,6.8058,6.7382,6.8216,6.819,6.5031,6.8062,7.7998,7.4026,6.7704,7.4548,6.5007,6.5751,6.9802,6.8284,6.4136,7.1507,7.6139,6.5494,7.2271,6.5988,6.8473,6.7446,6.8143,7.176,7.655,7.2464,7.5428,8.1552,7.1707
BSU31321,8.3714,8.5441,8.2159,7.8424,8.2579,7.9313,7.9542,8.0563,8.1179,7.8886,7.9561,8.2988,7.9214,7.9277,8.3758,8.0146,7.8444,7.8626,8.0071,7.3356,8.0527,8.3758,7.8488,8.2245,7.9667,8.2897,7.5467,8.1088,8.0174,8.1976,8.3141,8.2365,8.5923,7.9622
BSU31322,8.1092,8.0767,7.9201,7.6541,8.0583,7.5132,7.7145,7.8062,7.835,7.5852,7.7897,8.133,7.7599,7.829,8.172,7.6878,7.5797,7.7723,7.8089,7.2167,7.4326,8.1318,7.3195,8.123,7.8351,8.0369,7.3857,7.7353,7.7287,8.0045,7.8174,7.9647,8.3663,7.7686
BSU31330,9.22,9.5383,9.214,9.2485,9.3757,8.8679,8.7312,8.3559,8.8543,8.482,8.8316,8.6246,8.749,9.4422,9.2912,9.2239,8.7708,8.5219,8.145,7.7942,8.1227,8.4128,8.7367,9.4046,9.1072,9.1847,8.0595,8.3068,8.1631,8.5992,8.3743,8.3042,8.7687,8.6819
new_3220242_3220300_c,10.588,10.5845,10.3629,9.8703,10.0066,9.5961,9.3819,9.1386,9.4768,9.3807,9.6499,8.9999,9.5233,10.3365,10.1319,10.1183,9.7494,9.1253,9.1836,8.2753,8.6308,9.1711,9.7334,10.3814,10.3042,10.0255,8.6629,9.1735,8.7279,8.9526,8.8467,9.1774,9.2268,9.3553
BSU31340,10.8672,10.9976,10.782,10.3607,9.7723,9.6994,10.2221,10.263,10.0936,9.9214,9.9597,9.0959,9.7623,11.4366,10.4578,10.5735,10.1411,10.0729,9.8611,8.5452,8.4073,9.7565,9.7386,11.1848,11.0045,10.5829,9.3526,9.948,9.3758,9.2961,9.102,9.2561,9.6417,9.6688
BSU31350,14.1561,13.9199,13.977,13.8457,13.7189,13.5274,13.8619,14.2098,14.1267,14.0458,14.1075,12.9255,13.6323,14.3228,14.5253,14.0591,13.9634,13.7966,14.0397,13.4162,13.281,13.9524,13.3652,13.9572,14.0262,14.1224,13.1028,13.6525,13.4663,13.2684,13.3115,13.9435,13.3296,14.3535
new_3222123_3222194_c,8.256,8.415,8.7485,7.6293,8.1555,7.6277,7.6019,8.2022,8.3063,8.1502,8.3052,8.2171,8.3785,7.8601,7.885,7.9233,7.2852,8.0841,8.2907,7.5946,8.1253,8.6199,7.7425,8.0005,7.7068,8.0142,8.0791,7.8314,8.0074,8.9239,8.1399,7.9592,8.9544,8.0619
BSU31360,9.469,9.5972,9.6246,9.4304,9.5633,9.3429,9.8754,10.021,10.2808,10.1261,10.217,9.3169,9.6643,9.7191,9.5401,9.7592,9.7525,9.6712,9.7739,9.435,9.373,9.9583,9.2904,9.5456,9.5252,9.7164,8.9146,9.3875,9.3545,9.6179,9.4288,9.4922,9.7425,9.6309
new_3222530_3223451,8.8062,7.931,7.9296,7.528,8.0139,7.3268,7.5829,7.9025,7.7431,7.6603,7.7058,8.053,8.0402,8.1458,8.1274,7.4688,7.6307,7.6576,7.9506,7.1051,7.3047,8.3325,7.2326,8.0014,7.6934,7.7617,7.4542,7.6805,7.6946,8.0201,7.6939,8.015,8.5763,8.1052
BSU31370,12.3748,12.2044,12.3227,12.0982,12.1709,11.984,12.3724,12.4097,12.6802,12.596,12.7484,11.3617,12.356,12.6059,12.4868,12.6644,12.5803,12.1789,12.0749,11.7329,11.6651,12.0617,11.7351,12.1777,12.1951,12.568,11.2673,11.8709,11.2083,11.4807,11.3005,11.8654,11.4563,12.3329
new_3224669_3224824_c,9.3799,9.7299,9.4827,8.6662,8.7822,8.9249,9.113,9.4902,9.5513,9.3038,9.4024,8.7996,9.3931,8.8685,9.3249,8.745,8.7452,8.6128,9.1969,8.4681,8.4488,9.263,9.0151,8.8279,8.46,8.7629,8.1938,8.6428,8.9364,9.0152,8.8146,9.2511,9.4586,9.3491
new_3224752_3224810,9.3486,9.2394,8.1776,8.3534,8.4225,8.5197,8.1172,8.2793,8.1609,7.9476,7.6084,7.876,7.8907,8.7675,9.171,9.0356,9.0153,8.6406,8.6265,7.4504,7.5709,8.0523,7.319,9.0856,8.6062,9.2305,8.3495,8.61,8.2971,8.2067,7.9553,8.1717,8.2485,8.1442
new_3224826_3225137_c,9.9626,10.0875,10.0334,9.0454,9.1465,8.8706,9.3772,9.8312,9.831,9.6687,9.8996,9.0898,9.726,9.103,9.3334,9.0202,9.1774,9.0789,9.4835,8.5226,8.6122,9.4159,9.3474,9.2044,8.9449,9.1971,8.3384,8.9764,8.8914,9.099,8.7159,9.1807,9.469,9.5226
BSU31380,9.0529,8.6512,7.8987,8.2903,8.4239,8.0063,8.1057,8.0835,8.1194,7.659,7.5865,7.9657,7.713,8.7035,8.9295,8.5401,8.3276,8.1602,8.0896,7.3803,7.513,7.9832,7.302,8.5754,8.2546,8.6496,7.7806,8.108,8.0101,8.1459,7.9012,7.8838,8.1825,7.9079
BSU31390,14.6393,14.3542,14.4944,14.1563,14.1494,14.2432,14.4277,15.073,14.8953,14.8492,14.7615,14.0264,14.8255,14.6865,14.5257,14.4915,14.502,14.7289,15.0848,14.2616,14.2144,15.032,13.8578,14.5641,14.3837,14.6522,13.5549,14.5604,14.8106,14.155,14.3639,14.3859,14.8805,14.6988
new_3225621_3225771_c,12.6929,12.653,12.6153,11.3472,11.2251,11.703,11.6949,12.5628,12.286,12.5954,12.1942,10.9764,12.2978,12.627,12.3194,11.933,11.6252,11.5752,12.4543,11.5195,11.342,12.5405,11.5968,12.1709,11.9931,11.8481,11.205,11.601,10.9659,11.3612,10.4704,12.0775,12.4581,12.5366
new_3225687_3226671,7.9716,9.6175,8.207,7.0168,7.7868,7.1067,7.0562,6.8725,7.0666,6.8124,7.2092,7.9426,7.5277,7.0223,7.4042,7.1087,6.8835,7.7828,7.0066,6.7416,7.0857,7.6705,7.153,7.4481,6.7084,7.2522,6.9337,7.1735,7.2445,7.6707,7.4261,7.4307,8.0725,7.2007
BSU31400,13.3195,13.1848,13.1492,12.6218,12.6152,12.4539,12.7587,13.2526,13.1402,13.0358,13.3201,12.3018,12.824,13.4129,13.0122,13.0753,12.9301,12.5802,12.9284,12.2455,12.0872,13.1724,12.637,13.0712,12.8575,12.9063,11.8592,12.3969,12.384,12.2601,11.9957,12.6479,12.6237,12.9555
BSU31410,13.8262,13.764,13.9651,13.315,13.478,13.2349,13.482,14.0146,13.9479,13.9297,13.9946,13.1657,13.4877,13.9794,13.9161,13.5448,13.5207,13.2999,13.4492,12.7724,12.9071,13.7251,13.3864,13.4965,13.4097,13.6804,12.4842,13.3595,12.9322,12.7373,12.6776,13.3791,13.4726,13.8334
new_3227502_3227580,10.0299,8.5739,7.8372,7.9319,8.0729,7.6284,7.6142,7.5595,7.6766,7.3762,7.6338,8.0193,8.1438,8.3786,8.0798,7.3967,7.1959,7.494,7.4687,6.8778,7.5596,8.3579,7.7394,7.9409,7.5125,7.8117,7.2175,7.6506,7.7394,7.8289,7.9044,7.9731,8.4657,8.2829
BSU31420,8.2758,7.6985,7.6135,7.3407,7.8558,7.2083,7.2034,7.1614,7.4024,7.1605,7.4537,7.9559,7.7441,7.4189,7.8819,7.0281,6.9965,7.2925,7.3055,6.6605,7.0988,7.8782,7.1085,7.6821,7.1977,7.4691,6.8275,7.1367,7.3038,7.731,7.4814,7.7528,8.2227,7.8973
BSU31430,10.0693,9.6733,10.0321,9.741,9.9993,9.4715,10.2204,10.2568,10.4005,10.3036,10.2318,9.597,9.7436,9.9477,9.5268,10.0048,10.0925,10.3943,10.1495,9.232,9.1962,10.362,8.8365,10.3681,9.9724,10.26,9.2097,10.329,9.9184,9.5367,9.6262,8.696,9.9121,9.354
new_3228712_3228777,11.1848,10.8097,11.0861,10.3588,10.4942,10.1768,10.3893,10.933,10.9346,10.9294,11.2266,10.1668,10.614,10.8708,10.81,10.4125,10.5696,10.58,10.5965,10.0405,9.9099,10.8227,9.9505,10.2934,10.2178,10.5177,9.3642,10.2453,9.8925,10.2348,9.7843,10.7886,10.1968,10.9314
BSU31440,10.9082,10.7332,10.921,10.3455,10.4649,10.1897,10.5796,10.8835,10.961,10.9766,11.0316,10.2125,10.5647,10.8666,10.553,10.6549,10.5126,10.4592,10.5058,10.02,10.0545,10.8206,10.0351,10.3631,10.3267,10.6029,9.5368,10.1807,10.0005,10.2368,10.0122,10.1191,10.4035,10.4453
BSU31450,11.0974,11.0418,11.0306,10.6318,10.6124,10.4855,10.5561,11.0129,10.8604,10.7635,10.6525,9.6184,10.0217,11.4791,11.1629,10.8491,10.6662,10.3208,10.504,10.0572,10.0567,10.3071,9.5221,10.8953,10.8099,10.7732,9.5226,10.0117,9.9485,10.174,9.8519,9.8753,10.0188,9.7996
new_3231069_3231811_c,8.5533,8.3327,8.4237,8.0275,8.0788,7.6906,7.9993,7.9471,8.0189,7.843,8.0692,8.1517,8.035,8.04,8.095,7.7203,7.7306,7.8698,7.7797,7.1247,7.3962,8.3285,7.2618,8.2867,7.8345,8.1767,7.5453,7.8622,7.8381,8.0563,7.8082,7.9158,8.5251,7.8317
BSU31460,12.0333,11.9254,12.0677,11.6227,11.7277,11.4248,11.7688,11.9578,12.1949,11.8844,11.9826,10.6501,11.4317,12.1491,12.0231,12.1256,11.7874,11.6928,11.815,11.2869,11.1445,11.5228,10.8512,11.8632,11.8214,11.8386,10.6488,11.518,10.9934,11.2481,10.8658,11.062,10.7029,11.2459
BSU31470,9.6983,9.497,9.7065,9.1841,9.3298,9.0829,9.4258,9.392,9.5476,9.2823,9.3974,8.9779,9.0421,9.2926,9.5121,9.2471,9.156,9.1988,9.0854,8.4954,8.8007,9.4824,8.7186,9.519,9.2059,9.4741,8.531,9.1321,8.9638,8.9018,8.7795,8.9767,9.4173,8.9931
new_3232483_3234571_c,8.2893,7.8016,8.2988,7.5787,7.8399,7.4184,7.5374,7.5756,7.6048,7.4359,7.6305,7.9487,7.7696,7.5985,7.9264,7.2331,7.2018,7.4785,7.5532,6.9696,7.5072,8.0756,7.4226,7.8173,7.3545,7.5914,7.1623,7.497,7.5426,7.9613,7.7205,7.846,8.3572,7.7621
BSU31480,8.3162,8.4233,8.4054,8.1,8.4277,7.9369,8.2325,8.1036,8.2574,8.0063,8.1466,8.2127,8.0463,8.2848,8.4343,8.4067,8.3468,8.0519,8.1145,7.5409,7.6339,8.3723,7.9858,8.3145,7.9702,8.4044,7.8051,8.1437,7.9909,8.3278,8.0467,7.9759,8.4347,7.8239
BSU31490,12.6211,12.4936,12.6132,12.0191,11.9477,11.818,12.3666,12.8427,12.4736,12.5537,12.4672,11.5371,12.0444,12.6272,12.6877,12.3055,12.2831,12.2567,12.4815,11.7146,11.5549,12.5859,11.3648,12.5182,12.568,12.4706,11.4662,12.3099,11.9653,11.8422,11.4411,12.2381,12.1009,12.3375
BSU31500,12.1654,12.1926,12.2414,12.0046,11.9029,11.7278,12.2797,12.351,12.4556,12.3198,12.3668,11.4493,11.6858,12.4639,11.9004,12.1264,12.2051,12.1232,12.0339,11.6911,11.2996,12.2982,11.3065,12.1634,12.1594,12.456,11.4983,12.3244,11.9576,11.7424,11.5761,11.4079,11.8656,11.5998
BSU31510,11.5427,11.6722,11.6787,11.2973,10.763,10.9748,11.6548,11.8285,11.7481,11.7177,11.8295,10.4368,11.3648,11.8609,10.9576,11.2758,11.1439,11.1938,11.6305,10.5521,10.2753,11.715,10.5201,11.5303,11.3443,11.1273,10.2943,11.113,11.0201,10.82,10.774,10.5666,11.4466,10.6346
new_3236475_3237156,9.8266,9.687,9.6944,9.5134,9.2227,9.1643,9.6539,9.988,9.7398,9.5389,9.4031,8.964,9.3176,9.9336,10.5677,9.8821,9.6362,9.6118,10.0434,9.0681,9.2288,10.0296,9.0622,10.5518,10.4122,10.4699,9.4704,10.2991,9.7028,9.7576,9.2943,10.0548,9.6783,9.8268
BSU31520,11.1653,11.159,11.1177,10.6873,10.7096,10.5537,11.0072,11.5736,11.1088,11.059,11.048,10.2525,10.5025,11.3588,11.2102,11.2262,11.2166,10.9899,11.1569,10.2481,10.296,11.2346,10.1706,11.3192,11.2463,11.4485,10.2642,11.0206,10.5744,10.6612,10.232,10.792,10.8382,10.859
BSU31530,11.8297,11.7638,11.7243,11.4161,11.4221,11.4093,11.7543,12.1712,12.0554,11.8757,11.765,11.0096,11.2431,11.9607,11.9442,11.949,11.9819,11.8251,11.9348,11.3528,11.2512,11.9831,10.7707,11.9915,12.1115,12.0529,11.08,11.8253,11.6008,11.5288,11.2574,11.3902,11.7052,11.4545
new_3239640_3239929,13.189,13.1143,13.4222,13.0385,12.7325,12.3374,12.3006,12.3029,12.5546,12.5604,12.5064,11.1399,12.1798,12.9902,13.1251,12.3731,11.5787,10.9092,10.8918,10.2571,10.519,11.6295,11.3967,13.3359,13.3201,13.2048,11.4291,11.9332,10.8129,10.482,10.6512,12.1507,11.4059,12.424
BSU31540,12.0172,12.0338,12.2677,12.1298,12.1647,11.7425,11.3408,11.0854,11.4722,11.6026,11.5756,10.5374,11.1543,11.9788,11.954,11.428,10.8102,10.0075,9.7448,9.6119,10.0131,10.5111,10.614,12.3747,12.4031,12.3063,10.4974,10.8374,9.9347,9.7581,10.142,11.1194,10.8417,11.2942
BSU31550,11.0425,11.1259,11.424,11.1368,11.2393,10.6841,10.3769,9.9515,10.6252,10.6268,10.6925,9.7521,10.1355,10.8431,10.9647,10.536,9.7504,9.0813,8.7971,8.7105,9.1199,9.6663,9.3939,11.2099,11.257,11.3427,9.569,9.8913,8.9844,9.059,9.1664,10.1312,9.8132,10.2253
BSU31560,10.7971,10.752,11.0734,10.7502,10.8202,10.4562,9.9916,9.8265,10.2319,10.4065,10.4008,9.4498,9.8327,10.7733,10.3961,10.4359,9.5438,8.9718,8.4968,8.6019,9.0096,9.5017,9.079,11.032,10.9826,11.2171,9.4553,9.5405,8.9576,8.8222,9.0964,9.7654,9.7525,9.8941
BSU31570,10.7103,10.7598,10.9631,10.6575,10.7039,10.4571,9.9565,9.8593,10.1609,10.2128,10.3529,9.2804,9.9101,10.8758,10.1122,10.4453,9.6089,9.0536,8.6502,8.5992,8.8633,9.5045,8.8,11.2204,10.9392,11.2151,9.3631,9.7209,9.0525,8.7693,9.0308,9.4495,9.5906,9.4032
new_3244617_3244738,10.1787,10.1373,10.2063,9.6503,9.5624,9.8433,8.7508,8.3701,9.0513,9.2588,9.0984,8.0296,9.4468,9.9564,9.9757,9.3563,8.2163,7.8044,7.9318,8.083,8.1828,9.2327,8.1758,10.3323,10.4592,10.0922,8.7435,8.466,8.2444,8.2757,8.4976,9.3584,9.4932,9.227
