SMMPr_1,SMMPr_2,SMMPr_3,LoTm_1,LoTm_2,LoTm_3,BMM_1,BMM_2,BMM_3,Cold_1,Cold_2,Cold_3
new_1074350_1074613_c,10.6015,10.5244,10.7171,9.5989,9.7497,9.1021,11.3065,11.0123,10.777,10.0242,9.3142,9.0558
BSU10009,8.519,8.6122,8.1953,12.179,12.0076,12.1288,6.9471,7.1126,7.4926,8.5385,8.2144,7.9982
new_1074573_1076008,7.3433,7.6005,7.524,10.1988,10.2461,10.3038,6.8023,6.9092,7.2862,7.6257,7.7223,7.6358
BSU10010,13.8517,13.6625,13.7381,13.8522,13.2945,13.5629,14.3141,14.0968,13.9562,13.2359,12.65,12.022
new_1075165_1075252_c,14.0715,14.1129,14.2956,14.095,14.0317,13.858,14.4171,14.2809,14.1057,13.5981,12.8592,12.0073
BSU10020,13.2658,13.5596,13.7005,12.8003,12.6704,12.8238,14.2061,14.1189,13.8521,11.6125,11.0056,10.5577
new_1076420_1076501_c,9.0848,9.4392,9.6908,9.6941,9.4556,9.2905,9.9261,9.532,9.6023,9.0345,8.584,8.9907
BSU10030,12.8713,13.0752,13.035,13.2109,12.9576,12.7639,12.8905,12.7741,12.9591,12.2161,11.6318,11.4246
new_1077024_1077320_c,11.1871,10.5722,10.9631,10.573,10.3332,11.1892,6.7969,6.9541,7.2472,6.8981,7.2173,7.4248
BSU10040,12.0983,12.3146,12.2522,10.979,10.5792,10.7788,12.1593,11.7994,11.7876,10.2958,9.7352,9.2036
BSU10050,11.7402,11.8556,11.953,10.231,9.6918,10.0422,11.7209,11.4444,11.6078,10.5213,10.0847,9.7167
BSU10060,11.1673,11.311,11.478,9.6247,9.2139,9.2786,10.9417,10.6973,10.6794,10.0921,9.5666,9.4702
BSU10070,13.3656,13.508,13.3899,13.0329,12.9872,12.8996,13.1074,12.9878,13.0814,10.8179,10.4316,9.7848
BSU10080,8.6436,8.4576,8.5818,8.674,8.3834,8.5049,7.25,7.1863,7.5668,8.774,8.3119,8.0466
BSU10090,8.4645,8.7049,8.7511,10.13,9.7072,9.7039,8.7962,8.5284,9.6055,9.9125,9.3638,9.2751
BSU10100,12.4037,12.5634,12.6401,11.5899,11.3381,11.365,12.073,11.9968,12.6523,11.3454,10.6889,10.1571
BSU10110,9.3481,9.3826,9.3262,10.3536,9.9249,10.2564,10.0728,9.6949,10.469,9.8983,9.1974,8.8186
BSU10120,11.4844,12.1029,12.2504,11.6748,11.3105,11.548,11.9662,11.7584,11.9639,11.9537,10.9271,10.4016
BSU10130,11.645,12.0385,12.2427,11.1033,10.7929,11.0234,11.8511,11.7707,12.1848,11.2957,10.7691,10.2785
BSU10140,11.0956,11.4012,11.3894,10.6696,10.1947,10.4656,11.3642,11.1161,11.3857,11.1014,10.1882,9.7398
BSU10150,10.7785,10.6808,10.7202,11.1276,10.6947,10.7524,11.4786,11.2487,11.1415,13.0331,12.5184,12.2185
new_1090331_1090400,10.6074,10.4784,10.5854,10.6517,10.15,10.0542,11.7124,11.6225,12.8335,12.5735,12.4084,12.2219
BSU10160,9.6901,9.7685,9.972,9.5916,9.0889,9.1847,10.8575,10.5988,12.031,11.379,11.3345,11.2162
BSU10170,11.0964,11.2912,11.3037,8.7692,8.4674,8.379,10.1319,9.7375,9.2427,12.8717,11.9778,11.5534
BSU10180,10.5153,10.8259,10.6337,8.9873,8.5662,8.5166,8.6538,8.512,8.4731,10.3932,9.866,9.2407
new_1094366_1094987_c,10.6201,9.4619,11.0988,10.1163,8.2639,10.6195,6.6926,6.7693,6.9915,7.5246,7.6436,7.5821
new_1094651_1095022,10.7203,11.1209,10.7896,9.1711,8.8316,8.5781,8.9129,8.8012,8.9174,10.4931,10.0184,9.7819
BSU10200,12.0371,12.2347,12.2777,10.71,10.5051,10.4589,11.2208,10.9256,10.878,11.1091,10.4042,9.7738
BSU10210,11.6367,11.5936,11.7496,10.2243,10.0372,9.8307,10.3222,10.2336,10.2358,10.3461,9.8629,9.5872
BSU10220,13.0781,12.9504,13.0381,14.2075,13.7427,13.7871,14.0133,13.8883,13.8377,14.1568,13.8488,13.1989
new_1097850_1097950_c,13.4298,13.4443,13.4184,15.007,15.124,15.0919,14.6067,15.0945,13.8955,15.8321,14.6372,13.7507
new_1097952_1098088_c,7.4929,7.6854,7.4577,11.759,11.454,11.0513,7.6023,7.6763,7.9491,13.1476,12.8816,12.9212
BSU10230,7.7406,7.7344,7.9498,11.7566,12.0617,11.4486,7.59,7.662,7.8548,12.6023,11.9108,11.3708
BSU10240,11.8647,12.1875,12.1048,11.8869,11.8454,11.7362,12.082,11.9062,12.6757,10.7131,10.4705,10.0394
BSU10250,11.3201,11.5813,11.6014,11.2777,11.1137,11.0924,11.5815,11.3383,11.9701,10.6501,10.0755,9.5951
BSU10260,11.8966,12.1044,12.224,11.796,11.5347,11.6476,11.5584,11.4028,11.9168,10.9926,10.4428,9.8596
BSU10270,8.5217,8.7075,8.7776,9.2393,8.6621,8.6943,8.2868,7.9198,7.9986,8.3073,7.8701,7.6886
BSU10280,9.9648,9.6335,9.3827,11.8918,12.0387,12.5209,7.8554,7.8233,9.024,7.6531,7.6117,7.7006
BSU10290,8.7142,8.9028,8.8572,11.5578,11.372,11.5517,8.3246,8.2571,8.8328,8.7166,8.3523,8.0301
BSU10300,9.934,10.0066,10.1155,12.774,12.8187,12.6655,9.0522,8.8209,8.7905,7.4866,7.6131,7.5669
new_1105569_1105635_c,11.7152,11.7325,11.1513,14.8116,14.2031,14.7198,10.5538,10.0034,8.8618,8.6708,8.4741,7.768
BSU10310,9.3744,9.4437,9.7244,12.83,12.6534,12.4599,9.8162,9.5988,9.5235,9.9135,9.3627,9.2447
BSU10320,10.3932,10.4483,10.6224,12.6326,12.4068,12.4073,10.5631,10.3246,10.7467,10.6238,9.5552,9.1302
new_1107562_1107672,9.1383,9.266,9.6635,11.8659,11.6974,11.4656,9.6114,9.6076,10.5282,9.6653,9.5438,9.2221
BSU10330,11.9041,11.8479,12.2302,13.0798,12.8377,12.7952,13.0238,12.467,12.8832,11.2513,10.713,10.3611
BSU10340,12.0086,12.1141,12.0674,11.094,10.8481,10.73,12.8901,12.5087,12.547,11.5723,10.9412,10.4664
BSU10350,12.1668,12.087,12.1557,11.4127,11.0862,11.2433,13.5251,13.2125,13.0391,11.9954,11.1614,10.5015
BSU10360,11.9639,11.8455,11.7141,11.2617,10.7605,11.0366,13.3045,13.0538,12.6708,11.3677,10.5524,10.0262
BSU10370,11.9876,11.8679,11.8427,11.3997,10.9326,11.1042,13.4228,13.3217,13.2416,11.2172,10.5126,10.2683
BSU10380,12.9889,12.9835,13.2698,11.3855,11.25,11.7018,13.4357,13.1868,13.1497,13.842,13.2392,12.8035
BSU10390,8.4277,8.364,8.1835,10.5477,10.4678,10.9698,7.1824,7.1832,7.272,7.4531,7.5096,7.5019
BSU10400,10.3182,9.9991,9.6144,12.7551,12.902,13.1641,7.0562,7.0481,7.2548,7.319,7.357,7.3953
BSU10410,13.4813,13.2038,13.382,14.7989,14.5427,14.6453,12.5235,12.3982,12.5038,11.8154,11.8455,11.5618
new_1116857_1117712_c,7.1017,7.2946,7.28,7.8488,9.0946,7.8593,7.2931,7.3627,9.1302,6.926,7.1455,7.3487
BSU10420,12.9805,12.8138,13.1613,11.3578,11.2048,11.6136,11.4516,11.2501,11.1396,9.2979,8.8972,8.6005
new_1117688_1117833,10.2188,10.5816,11.2077,9.2371,9.2296,9.3806,9.9851,9.7437,9.8625,8.2295,8.1785,7.8918
BSU10430,7.9936,8.0177,7.9616,9.6678,11.1409,9.4845,9.7998,9.5601,12.5132,8.3627,7.6904,7.6411
new_1117924_1118790,10.801,10.4999,10.9228,9.1475,8.5194,8.8327,9.7333,9.5976,8.7457,8.1909,7.9654,7.738
BSU10440,14.0195,14.2325,14.116,14.1631,14.1029,13.8327,14.0103,13.8441,13.5911,12.9518,11.9036,11.3381
BSU10450,10.7888,10.8027,10.9339,11.7564,11.7347,11.6085,10.5792,10.7063,10.9043,10.0224,9.9153,9.4594
BSU10460,10.9068,10.8646,11.0061,11.9583,12.0484,11.8441,10.9088,10.8857,11.1395,10.3785,10.2169,9.5316
new_1120829_1120947_c,10.9705,11.2613,11.1025,12.4799,12.3506,12.221,11.3332,11.4966,11.5855,10.7949,10.5497,10.1763
BSU10470,7.2836,7.5144,7.6481,7.8583,7.7938,7.8984,7.4353,7.4867,7.6216,7.3763,7.5468,7.5826
new_1121267_1121506,8.7728,8.7956,8.6518,12.2549,11.9813,12.1913,7.9374,7.9355,7.9969,8.9137,8.656,8.2628
BSU10480,10.6756,10.858,10.8478,11.8857,11.5224,11.8415,10.6892,10.4583,10.3085,12.0694,11.1214,10.3549
BSU10490,10.3188,10.4767,10.629,11.4562,10.967,11.4259,10.3595,10.0595,10.1388,11.6426,10.8668,10.4838
new_1122762_1122861,8.6832,9.2619,9.0665,9.2901,8.993,9.0536,9.3176,9.1207,8.9086,9.5812,8.6642,8.3366
BSU10500,7.7652,8.0761,8.084,8.4871,8.1372,8.238,8.1418,7.8451,7.8844,8.4629,8.1126,7.8224
BSU10510,9.1171,9.1968,9.1286,9.2335,8.8222,8.7601,9.3157,9.1261,9.1766,9.4748,9.1128,9.0153
new_1124979_1125122_c,8.173,8.1551,8.5132,8.1637,8.0801,7.9928,8.1042,8.2078,8.2606,8.2042,8.2071,8.1535
BSU10520,8.2165,8.3367,8.5947,8.3492,8.1681,8.1495,8.2999,8.1856,8.346,8.6002,8.3773,8.2855
new_1125843_1126369,8.9609,8.5908,8.4876,9.8091,9.8033,9.9043,7.9717,7.9492,8.1412,8.1233,7.9847,7.8831
BSU10530,8.9107,9.0791,9.2609,9.1231,9.3067,9.2325,8.6875,8.4817,8.6475,9.4701,8.8242,8.6295
BSU10540,8.7189,8.8485,9.1212,8.7016,8.7169,8.5191,8.4888,8.3086,8.5008,9.398,8.8452,8.7819
BSU10550,8.2054,8.3508,8.5271,8.2145,8.3406,8.2439,8.222,8.1448,8.1505,9.0017,8.5141,8.5145
new_1128482_1129270,8.458,8.2934,8.1136,9.7049,9.7088,9.8827,6.9203,6.9962,7.3497,7.5527,7.4402,7.5163
new_1129272_1129714,12.784,12.6801,12.7704,13.5521,13.3978,13.4056,11.4718,11.3649,11.4481,11.5401,11.2093,10.7636
BSU10560,12.7072,12.7672,12.9801,13.4018,13.214,13.2759,11.58,11.2911,11.3986,11.2219,10.636,10.0159
new_1130705_1131082,10.006,9.8389,10.2346,11.4509,10.8917,11.0432,9.0631,9.0037,9.3519,8.8821,8.5854,8.5321
new_1130759_1130917_c,9.397,9.3238,9.6553,10.5812,11.0762,10.634,9.2812,9.0117,9.3797,12.4747,11.7664,11.6786
BSU10570,9.2846,9.2768,9.3587,10.8078,10.9706,10.6507,9.1005,8.812,9.2172,12.6648,11.8379,11.4448
new_1132073_1132144_c,9.5793,9.4854,9.4315,11.0919,11.2509,11.0816,9.2811,9.1282,8.9673,12.8796,11.3493,11.4025
BSU10580,6.4402,6.8764,6.9943,6.9453,6.9706,6.7931,6.6201,6.6875,6.9167,6.8258,6.988,7.1756
BSU10590,8.3225,8.5199,8.6528,9.6896,9.1087,9.1441,8.6697,8.4634,8.4923,9.2693,8.7531,8.4825
BSU10600,7.9561,7.7738,7.8162,9.0763,9.0669,9.0432,6.8354,7.0467,7.5021,7.1753,7.309,7.2986
BSU10610,9.2115,8.892,8.7309,9.3768,9.226,9.5158,6.6933,6.8178,6.9793,6.8399,7.1059,7.2848
BSU10620,11.0474,11.2675,11.35,9.7107,9.2855,9.2312,11.2634,10.9382,11.0197,11.4697,10.6828,10.0549
BSU10630,11.384,11.4919,11.6823,9.931,9.4298,9.4454,11.7129,11.3905,11.359,11.9079,10.8729,10.2458
new_1143506_1143576,11.2035,11.4743,11.4791,9.9151,9.4039,9.2445,11.7747,11.5108,11.522,11.6896,10.9115,10.1237
BSU10640,11.0432,11.2309,11.211,9.9651,9.3861,9.3719,11.5561,11.1797,11.1592,11.4339,10.8129,9.9579
BSU10650,11.2999,11.4884,11.4314,10.2095,9.8436,9.8705,11.659,11.2244,11.4074,11.8124,10.8252,10.3725
new_1147493_1148466_c,6.8425,7.0595,7.2199,7.0962,7.0825,6.9592,6.5755,6.6926,6.9734,6.8298,7.1637,7.208
BSU10660,11.1743,11.1942,11.2173,10.2541,10.0089,10.3532,11.3211,10.9315,11.1718,11.369,10.7829,10.2774
BSU10670,10.7512,10.5074,10.7224,9.7359,9.5289,9.7564,7.1828,7.1728,7.3266,8.3762,8.1044,8.0752
BSU10680,10.4328,9.9541,10.1074,9.4062,8.918,9.1556,6.9963,6.9588,7.1284,8.2887,8.0407,8.0266
BSU10690,10.3143,9.9005,10.0386,9.2765,8.8208,9.0823,6.9145,6.9815,7.1867,8.1537,8.1162,8.0257
BSU10700,10.549,10.1815,10.1654,9.3662,9.027,9.2932,7.0749,7.0324,7.194,8.527,8.2655,8.0981
BSU10710,10.3186,9.9942,9.9863,8.5387,8.3037,8.7138,7.1891,7.1862,7.2921,8.1837,7.8605,7.9605
BSU10720,10.2893,10.0393,9.9224,8.7346,8.3055,8.6892,7.5336,7.3461,7.574,8.205,7.8368,7.942
new_1150428_1150514_c,11.4875,11.078,10.654,9.0891,8.6107,8.9061,7.695,7.6568,7.7533,8.6207,8.2758,8.1227
new_1150464_1151119,8.4089,8.5256,8.7001,10.4056,10.539,9.9395,9.9186,10.1974,12.1776,9.2935,8.3533,8.2649
new_1150516_1150645_c,8.2059,8.5527,7.9154,9.3621,8.8201,8.8769,7.7267,7.6807,7.815,8.5186,8.2623,8.1764
new_1150647_1150849_c,11.4624,11.6227,11.5093,11.5773,11.6448,11.4273,8.9428,8.5966,8.7272,9.6126,9.4972,9.1701
BSU10730,11.5161,11.6545,11.5955,12.1183,11.934,11.8069,9.4206,9.28,9.2751,10.2407,9.9669,9.3931
new_1151069_1151165_c,8.5147,8.4655,8.6433,6.8434,7.0328,6.7082,6.8571,6.9658,7.1262,7.0454,7.3657,7.4409
new_1151121_1151285,7.2602,7.2548,7.4497,7.8909,7.6679,7.5284,8.4565,8.3259,10.6056,8.0341,7.5469,7.5845
BSU10740,8.0229,7.9595,8.0901,6.8207,6.8019,6.7524,6.5594,6.6709,7.0168,6.8291,7.1001,7.1948
BSU10750,12.7777,12.785,12.6387,12.9575,12.6158,12.7098,11.3797,11.2245,11.2644,12.9209,11.7686,11.2616
new_1153150_1153230,12.5571,12.5589,12.2496,12.8492,12.0471,12.1946,11.3774,10.7778,11.1288,12.5531,11.4125,10.6288
BSU10760,12.353,12.3091,12.5862,12.4374,11.8396,11.8247,11.5683,11.4641,11.8137,11.8591,11.387,10.8861
BSU10770,15.4379,15.5691,15.6748,14.2431,13.6585,13.5531,14.0184,13.7361,13.4951,11.6334,11.2408,10.4986
BSU10780,7.864,7.8402,7.6884,10.1092,10.1095,10.4199,6.934,6.8816,7.0457,7.4999,7.296,7.4275
new_1157170_1157236,10.4155,10.6647,10.3605,11.6676,11.6063,12.2905,6.9414,6.9302,7.0651,7.7384,7.53,7.6519
BSU10790,10.6508,10.1857,10.1717,11.1186,11.0608,11.8586,6.9428,6.8889,7.0592,7.6929,7.5687,7.6011
new_1159082_1159149,9.6696,9.4741,9.2688,10.2532,10.1543,10.8098,6.805,6.8257,7.1614,7.408,7.3725,7.5072
BSU10800,9.1678,9.2687,9.2178,10.6832,10.5212,10.4095,8.8143,8.7227,9.0668,10.4498,10.0985,9.8386
BSU10810,8.7893,8.9278,8.8023,10.0669,10.5169,9.775,9.4577,9.3835,10.0494,10.1013,9.3944,8.9776
new_1160756_1162206,8.6894,8.7164,8.9358,9.9146,10.2877,9.8322,9.3138,9.1049,9.6447,10.0238,9.3256,9.009
BSU10820,6.6642,6.9687,7.058,6.9327,6.9518,6.7076,7.1077,7.1163,7.3823,7.0173,7.235,7.3135
BSU10830,10.1649,10.0549,10.1959,10.5585,10.5666,10.3955,10.5252,10.2022,10.4823,10.6432,9.8886,9.3393
BSU10840,9.5109,9.5922,9.6264,10.1626,10.0242,9.9488,10.0858,9.8139,10.2217,10.2656,9.4812,9.0975
new_1164254_1164369,8.5805,8.7285,8.8713,9.3813,8.9064,8.6791,8.4517,8.2933,8.3797,8.2561,7.9904,7.6798
BSU10850,8.3129,8.4471,8.5155,9.0669,8.6195,8.5441,8.1416,7.9127,8.1831,8.0079,7.7368,7.6431
BSU10860,11.3562,11.3074,11.213,11.5296,11.4429,11.2925,9.3023,9.1395,9.4617,9.5026,9.0174,8.8701
BSU10870,6.8842,7.2601,7.2908,7.7347,7.5517,7.485,7.1717,7.2471,7.334,7.5268,7.4537,7.4504
BSU10880,8.81,8.9384,8.9681,8.9449,8.6078,8.6798,9.0986,8.8386,8.6984,8.4204,7.996,7.7812
new_1168046_1168198_c,9.4893,9.797,9.7754,10.9932,10.7292,10.7534,10.2762,10.0985,10.3439,10.4735,10.0394,9.4195
BSU10890,10.0466,10.1345,10.0383,11.1844,10.9535,10.9353,10.4839,10.3051,10.5146,10.6129,10.0024,9.574
new_1168838_1168972_c,10.0875,10.4887,10.0448,11.4471,11.0421,10.9239,10.8934,10.6392,10.6216,10.8126,10.1941,9.6244
new_1168918_1169042,9.461,9.4764,9.2152,11.3505,11.388,11.6234,8.4428,8.3701,8.4208,7.5744,7.5249,7.4753
BSU10900,9.0223,8.8537,8.9349,10.7054,10.5694,10.95,8.1077,7.9324,8.0451,7.426,7.4164,7.4331
BSU10910,10.1882,9.9006,10.3798,8.1498,8.0089,8.2149,6.7101,6.7503,7.013,6.925,7.1334,7.1985
BSU10920,10.4796,10.4151,10.6817,8.5444,8.4901,8.7282,6.8591,6.8346,7.0735,7.0641,7.1546,7.2858
new_1171643_1171754_c,10.5964,10.408,10.7013,8.3927,8.6028,8.7351,6.8567,6.9227,7.0985,7.1403,7.3879,7.383
BSU10930,9.5443,9.4208,9.5402,7.9128,7.845,7.9764,6.7196,6.7221,6.96,7.031,7.1131,7.2092
BSU10940,9.9034,9.6691,9.9728,7.7388,7.652,8.0057,6.9976,6.9433,7.0631,7.3064,7.2825,7.2891
BSU10950,9.5083,9.2821,9.6986,7.6948,7.6669,7.8739,7.0136,7.072,7.2177,7.227,7.3167,7.3466
BSU10960,7.3149,7.4865,7.2833,11.592,11.5013,11.4154,6.7181,6.8415,7.0603,7.0952,7.2163,7.2841
BSU10970,8.5836,8.3213,8.157,9.5547,9.4584,10.0432,7.9512,7.7302,7.7875,8.15,7.8078,7.6541
BSU10980,9.1824,8.7784,8.5793,10.1787,9.9782,10.6315,8.4487,8.346,8.2099,8.3253,8.0571,8.0073
BSU10990,10.7358,10.737,10.821,11.7391,11.4117,11.4443,11.1557,10.965,10.841,10.8791,10.3129,10.0292
BSU11000,10.9976,10.9856,10.8158,11.9011,11.6139,11.6534,11.4969,11.2476,11.2301,10.8952,10.1697,9.6273
BSU11010,12.3911,12.1016,12.2381,11.1619,10.7513,10.7513,14.3776,14.3306,14.0646,10.0705,10.8508,10.5522
BSU_misc_RNA_12,13.3848,12.9798,13.3688,13.6278,13.7628,13.7675,15.2651,15.2049,14.8202,12.0646,12.1896,11.1289
BSU11020,11.3735,11.5567,11.7446,11.41,11.5124,11.2272,12.1879,12.1106,11.9975,10.6697,10.1055,9.7759
BSU11030,11.0704,10.933,11.0905,11.6603,11.4082,11.3607,11.8937,11.6795,11.8065,12.1464,11.4655,10.7407
BSU11040,10.7596,11.2485,10.8289,9.106,9.0399,8.7093,8.6457,8.4609,8.4771,8.1306,7.9722,7.9975
BSU11055,8.0679,8.2643,7.9941,7.2439,7.0657,6.89,7.3278,7.2249,7.3682,7.3596,7.3289,7.3429
BSU11070,8.7028,8.7022,8.3398,7.4045,7.4082,7.1913,7.7286,7.5896,7.5521,7.7656,7.5315,7.472
BSU11079,10.0358,9.9674,10.0356,11.1578,11.0382,10.9026,10.3203,10.1546,9.9755,9.3587,8.7003,8.1242
BSU11080,9.8098,9.882,9.7067,10.7582,10.3285,10.5644,9.8419,9.5904,9.4275,9.2677,8.6831,8.2285
BSU11090,10.3486,10.4071,10.4123,11.2716,10.7712,10.9543,10.5435,10.35,10.1945,9.5851,8.9125,8.8056
BSU11100,8.3518,8.5238,8.5072,8.5079,8.3524,8.2267,7.9902,7.8315,7.9032,7.5742,7.4996,7.4967
BSU11110,10.8338,10.8407,10.7701,12.9678,12.473,12.5106,11.377,11.3252,11.6155,12.0312,11.031,10.5816
new_1188125_1188650,9.0452,8.7056,8.8153,7.7119,7.7564,7.6282,10.3606,10.237,9.8728,9.0489,8.5806,8.2404
BSU11120,10.4432,10.1994,10.3279,11.9574,13.0383,12.1574,11.5694,11.4878,11.5617,10.2464,9.5721,8.9575
new_1189532_1189645,10.6972,10.6229,10.4786,11.201,11.9908,11.1291,10.8971,10.5217,10.6855,10.2673,9.2867,9.3627
BSU11130,9.9889,9.995,9.9126,10.4414,11.1692,10.3551,10.1608,9.7132,10.2176,9.4548,8.8953,9.1272
BSU11139,11.7755,11.4556,11.2168,11.2433,10.8504,11.5339,10.2053,9.9269,10.3618,10.0502,9.5154,9.2293
new_1190234_1190430_c,11.7315,11.4825,11.1509,11.3483,11.0218,11.5227,10.1408,9.8369,10.3844,9.8712,9.5825,9.3187
BSU11140,11.3258,11.4644,11.437,12.2983,11.9794,12.2603,11.4207,11.1857,11.4669,11.0691,10.2543,10.1574
BSU11150,11.154,11.3454,11.333,12.6289,12.2942,12.3932,11.5183,11.2619,11.3211,12.6923,11.8999,11.2226
BSU11160,12.8917,13.3178,13.0076,13.507,13.192,13.2225,12.987,12.7841,13.6396,12.8576,12.2885,11.6763
new_1192592_1192857,10.827,10.8975,10.9024,12.3434,11.866,12.0182,11.1586,11.0848,11.6013,11.2808,10.7282,10.5516
BSU11170,11.1793,11.1054,11.3287,11.2371,10.7959,10.9636,11.5313,11.2743,11.7639,11.5177,11.054,10.6613
BSU11180,9.6381,9.5074,9.8148,9.6828,9.3155,9.2915,10.117,9.8871,10.1088,10.3116,9.6836,9.2911
BSU11190,12.5015,12.6913,12.5894,12.8294,12.346,12.8311,14.0943,13.9842,13.0038,9.6568,9.0541,8.7629
BSU11200,12.8377,12.9996,12.8104,12.9415,12.5229,12.9244,14.235,14.1428,13.0731,10.7889,9.7046,9.0938
BSU11210,12.8821,13.0205,13.1256,13.0242,12.787,13.0034,14.4051,14.2933,13.2493,11.573,10.6562,10.0417
BSU11220,12.6785,12.9353,12.5942,12.6812,12.4601,12.5334,14.1573,14.0201,12.8418,11.7241,10.7126,10.1409
BSU11230,12.3477,12.6425,12.4847,12.3045,12.1498,12.3479,13.9456,14.003,12.6331,11.7377,10.6232,10.2826
BSU11240,12.9052,13.156,13.0334,12.8969,12.6568,12.9006,14.3292,14.3954,13.0707,12.7733,11.8403,11.0509
BSU11250,13.224,13.4622,13.3199,13.0652,12.9686,12.8712,14.431,14.5688,13.3136,13.2994,12.5107,12.1961
new_1204423_1204697_c,9.0279,9.0221,8.8696,11.3516,10.7856,10.8194,9.6356,9.4529,9.6683,11.3168,10.6133,10.1966
BSU11260,8.5995,8.2503,8.2352,10.445,10.1686,10.4472,7.9309,7.9454,7.6056,7.6315,7.3831,7.5125
BSU11270,12.6026,12.6257,12.7576,13.1815,13.0345,12.8613,12.6125,12.4937,13.1674,13.3054,13.2478,13.0134
BSU11280,9.6116,9.3592,9.6104,9.9219,9.501,9.66,8.9227,8.7312,8.611,9.2211,8.6325,8.6121
new_1205658_1206260_c,6.9252,7.1999,7.3554,8.139,7.8164,8.063,6.7208,6.8688,7.1341,6.9575,7.1256,7.2914
BSU11290,9.18,8.8772,8.7643,11.7864,11.7433,11.9489,8.2799,8.0182,8.0652,8.2632,7.9294,7.776
BSU11300,12.1704,12.0107,12.345,11.2188,11.2576,11.2591,11.792,11.643,11.4164,11.3174,10.7151,10.3822
BSU11310,12.0993,12.0463,12.4215,11.6617,11.7531,11.4881,12.3939,11.8522,12.4967,12.3222,11.9764,11.4928
new_1207812_1208152,10.2284,10.1012,10.3531,10.4564,10.1492,10.2484,10.8835,10.7777,10.9621,11.7321,10.9633,10.8108
BSU11320,8.0916,8.3914,8.7735,9.6175,9.7274,9.6951,7.7599,7.6965,7.9957,8.0598,7.9277,7.9854
BSU11330,14.1654,14.3007,14.5754,13.3019,13.0965,13.0501,14.1692,13.8443,13.8969,15.2444,14.6411,14.1737
BSU11340,14.17,14.2813,14.4972,12.95,12.7098,12.7684,14.0371,13.6908,13.7072,15.0317,14.5033,13.6215
BSU11350,8.3561,8.4776,8.5891,8.5226,8.1392,8.115,7.4172,7.4748,7.4615,7.6561,7.5891,7.6292
new_1211286_1211370,9.2168,9.5794,9.2407,11.1537,11.2368,11.5889,7.5906,7.7313,7.9859,8.3262,8.7931,8.2127
new_1211372_1211476,13.6983,13.6312,13.2629,15.9321,16.0276,15.9126,13.7596,13.3593,12.9704,11.0659,10.3512,9.566
BSU11360,12.7127,12.3882,12.4817,14.5818,14.397,14.4147,12.396,12.1038,11.7625,9.7487,9.8199,9.3749
BSU11370,12.9046,12.7403,12.8052,14.8647,14.6305,14.6154,12.553,12.336,11.8759,10.2832,10.0053,9.5647
new_1213460_1213536,14.8428,14.986,14.9738,15.0612,14.9265,14.9391,14.1915,14.1341,13.9638,14.1144,13.3719,13.0459
BSU11381,14.8441,14.882,15.2156,16.3693,16.2202,16.3782,14.3757,14.1608,13.9981,14.0133,13.4326,13.172
BSU11382,14.2602,14.2264,14.6797,16.0203,16.1309,15.9997,13.9774,13.7157,13.5092,13.4841,12.737,12.4385
BSU11390,12.6008,12.3972,12.5426,14.8404,14.4414,14.4486,12.4111,12.3125,11.7445,11.8365,11.0151,10.5669
BSU11400,12.4675,12.487,12.6619,14.5943,14.3578,14.2151,12.1808,12.1269,11.7359,11.5827,10.9744,10.6076
new_1217180_1217287,10.3106,10.2408,10.2818,13.266,12.9981,12.8316,10.3279,10.1222,10.2627,7.6703,7.8614,7.7596
BSU11410,10.3515,10.11,9.9465,13.2086,13.0235,13.1519,9.3813,9.1699,9.2644,7.4587,7.6231,7.7087
BSU11420,11.6261,11.7094,11.9792,12.4984,12.2665,12.2236,12.5417,11.8797,12.1432,13.0173,12.3261,11.9773
BSU_misc_RNA_13,13.9133,13.7688,13.9741,16.2184,16.3081,16.1337,14.4136,13.8037,14.112,14.434,13.4667,13.0475
new_1219686_1219848,13.8608,13.8207,13.9689,16.0816,16.1957,15.8825,14.1367,14.0705,13.2804,14.1709,13.2524,12.4063
BSU11430,12.8878,12.8218,12.9343,15.3449,15.1329,15.1755,13.3021,13.0766,12.8424,12.9278,12.5575,11.8363
new_1221487_1221593,11.5517,11.5967,11.9855,14.3058,14.3018,13.979,12.047,11.875,11.8157,12.4723,12.2909,12.0588
BSU11440,10.6334,10.517,10.6274,13.5283,13.1294,12.9542,11.1278,10.9478,10.476,11.3889,10.8067,10.3309
BSU11450,10.6771,10.5324,10.7157,13.5069,13.1183,13.2094,11.1894,10.9433,10.8984,11.4278,11.1946,10.4141
BSU11460,11.1744,11.0955,11.2203,14.2026,13.8926,13.8104,11.7496,11.4163,11.0503,12.0734,11.2939,10.7626
BSU11470,10.9753,10.8074,11.1193,13.7264,13.6432,13.4992,11.3154,11.1926,10.9341,11.8594,11.3251,10.8567
BSU11480,9.1136,9.2489,9.1512,8.9996,8.5761,8.5416,8.1449,8.0367,8.1994,8.5889,8.238,7.967
new_1226858_1226937,14.4591,14.2809,14.7692,15.3065,15.3077,14.9175,13.2472,13.0017,13.4944,14.4474,13.996,14.0759
BSU11490,14.219,14.2905,14.7012,15.2945,16.2452,15.1311,12.9579,12.7448,13.5749,14.076,14.1136,13.992
new_1227517_1227631,14.6529,14.528,15.085,15.6833,16.4436,15.4838,13.3423,13.1233,13.941,14.6818,14.6424,14.2961
